name_kor,name_eng,date_of_birth,url
이효봉,Hyo-Bong Lee,1963-01-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=1556
이은승,Eun-Seung Lee,1971-02-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1484
손창현,Chang-Hyun Son,1970-01-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=1479
김용선,Yong-Seon Kim,1970-08-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1434
지화동,Hwa-Dong Ji,1967-01-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1533
진상봉,Sang-Bong Jin,1965-04-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=1534
원근호,Geun-Ho Won,1968-11-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=1552
유태완,Tae-Wahn Yu,1965-09-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1519
김석연,Seok-Yeon Kim,1968-08-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=1562
김기열,Ki-Yeol Kim,1968-11-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1620
김인권,In-Kwon Kim,1968-12-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1609
임주택,Joo-Taek Lim,1968-09-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=1566
공용우,Yong-Wu Gong ,1972-08-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1895
임성우,Sung-Woo Lim,1968-06-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1565
김원근,Won-Geun Kim,1968-04-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1577
임돈영,Don-Young Lim,1971-11-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1597
김일훈,Il-Hoon Kim,1973-02-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1578
김홍집,Hong-Jib Kim,1969-09-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=1664
지연규,Yeun-Gyu Ji,1969-08-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1685
김일혁,Il-Hyuk Kim,1970-01-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=1657
김재성,Jae-Sung Kim,1969-05-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1701
신일호,Il-Ho Shin,1969-08-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1673
정민철,Min-Chul Jung,1972-03-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=10613
임규대,Gyu-Dae Lim,1972-11-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1714
구대성,Das-Sung Koo,1969-08-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10580
우태원,Tae-Won Woo,1972-07-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1746
고기성,Gi-Sung Ko,1970-06-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1727
김성열,Sung-Yeol Kim,1969-10-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=1733
원현식,Hyun-Sik Won,1970-03-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=11439
신진수,Jin-Soo Shin,1972-02-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1810
최호원,Ho-Won Choi ,1971-06-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=1862
이요한,Yo-Han Lee,1975-03-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=1817
박지상,Ji-Sang Park,1975-05-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=1785
김성한,Sung-Han Kim,1971-04-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=1835
김정윤,Jung-Yoon Kim,1974-03-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1799
장진성,Jin-Sung Jang,1972-10-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1822
김영진,Young-Jin Kim,1976-12-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1873
신재웅,Jae-Woong Shin,1972-10-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1905
정의성,Ui-Seong Jung,1972-08-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=1910
임수민,Soo-Min Lim,1973-05-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=1917
오중석,Joong-Seok Oh,1973-08-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1936
정영환,Young-Hwan Jung,1973-04-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1966
김대헌,Dae-Heon Kim,1972-06-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=1924
이영우,Young-Woo Lee,1973-11-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=10574
엄종수,Jong-Soo Um,1973-07-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1916
권오영,O-young Kwon,1970-08-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1921
김주성,Ju-Sung Kim,1972-05-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1801
김수연,Su-Yeoun Kim,1977-05-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1926
정기창,Ki-Chang Jung,1970-12-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=1824
백재호,Jae-Ho Baek,1974-06-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=1980
노상진,Sang-Jin Noh,1974-04-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=1978
오주상,Ju-Sang Oh,1977-11-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=2076
김해님,Hae-Nim Kim,1975-02-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=2005
장순재,Soon-Jae Jang,1974-06-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1994
부시,Michael Busch,1968-07-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=2025
치멜리스,Joel Chimelis,1967-07-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=2041
신경현,Kyung-Hyun Shin,1975-11-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=10542
김기성,Ki-Sung Kim ,1976-02-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=2019
윤근주,Geun-Ju Yoon,1976-06-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=2104
문용민,Yong-Min Moon,1980-12-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=10594
데이비스,Gerrod Jay Davis,1969-10-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=2067
오창선,Chang-Seon Oh,1976-06-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=2103
임창식,Chang-Sik Lim,1969-03-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1715
황우구,Woo-Gu Hwang,1976-05-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=2092
박정진,Jung-Jin Park,1976-05-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=10596
심재윤,Jae-Yoon Sim,1975-08-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=2074
김장백,Jang-Baek Kim,1975-09-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=2149
허진석,Jin-Seok Heo ,1981-07-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=2162
장재혁,Jae-Hyuk Jang ,1976-03-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=2154
김병준,Byung-Jun Kim,1977-04-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=2147
이상현,Sang-Hyun Lee,1976-12-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=2127
전하진,Ha-Jin Jeon,1979-02-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=2157
방진호,Jin-Ho Bang,1977-07-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=2173
서창호,Chang-Ho Seo,1978-06-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=2175
워렌,Brian Warren,1967-04-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=2213
차베스,Carlos Chavez,1972-08-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=2221
에반스,David Evans,1968-01-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=2210
박정근,Jung-Geun Park,1982-04-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=2205
리스,Brandon Leese,1975-10-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=2200
누네스,José Núñez,1964-01-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=2195
윈스턴,Darrin Winston,1966-06-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=2214
김백만,Baek-Man Kim,1982-10-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=10584
이송영,Song-Young Lee,1979-01-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=2183
고상천,Sang-Chun Ko,1978-06-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=2190
김태균,Tae-Gyun Kim,1982-05-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=10552
김무성,Moo-sung Kim ,1978-03-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=2166
조정권,Jung-Kwon Cho,1976-02-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=2186
김기동,Ki-Dong Kim,1978-08-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=2165
최동연,Dong-Yeon Choi,1979-09-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=2187
김주,Joo Kim,1989-03-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10586
안영진,Young-Jin Ahn,1983-09-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=10697
조윤채,Yoon-Chae Cho,1977-08-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=2244
김경선,Kyung-Seon Kim,1983-08-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=10582
서정,Jeong Seo,1984-04-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=10569
윤경영,Kyoung-Young Yoon,1980-08-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=10605
김병근,Byung-Keun Kim,1993-07-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=10912
안승민,Seung-Min Ahn,1991-06-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=10629
유혜정,Hae-Jung Yoo,1982-06-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=2261
길태곤,Tai-Gon Gil,1991-01-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=10352
신민기,Min-Ki Shin,1980-12-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=10556
연지,Eric DeBari Junge,1977-01-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=10603
디아즈,Víctor Díaz,1981-12-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=10566
션헨,Sean Michael Henn,1981-04-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=10936
배스,Brian Bass,1982-01-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=10908
김재우,Jae-Woo Kim,1991-10-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=10567
가르시아,Amaury Garcia,1975-05-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=2225
신주영,Joo-Young Shin,1984-02-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=10599
신해수,Hae-Su Shin,1987-11-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=10770
정희상,Hui-Sang Jeong,1982-08-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=10577
최연오,Yeon-Oh Choi,1984-03-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=10545
이영기,Young-Ki Lee,1992-07-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10771
마정길,Jung-Gil Ma,1979-03-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=10436
조현수,Hyun-Soo Cho,1979-06-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=2245
박병우,Byeong-u Park,1992-07-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=10769
최우석,Woo-Suk Choi,1993-02-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=10910
피코타,Lenin Alberto Picota,1966-07-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=2269
장재훈,Jae-Hun Jang,1988-08-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10918
최진호,Jin-Ho Choi,1984-08-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=10660
임신호,Shin--ho Lim,1992-08-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=10773
박찬호,Chan-Ho Park ,1973-06-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=10907
김대원,Dae-won Kim ,1978-05-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=2226
박상규,Sang-Gyu Park,1989-05-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10568
김종수,Jong-Soo Kim,1994-06-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=11117
송혁,Hyuk Song,1979-05-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=2235
조성우,Seong-u Jo,1989-01-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=10615
데폴라,Julio Cesar DePaula,1982-12-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=10589
송우석,Woo-Seok Song,1993-08-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=11124
임경훈,Kyong-Hoon Lim,1989-08-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=10927
이상우,Sang-Woo Lee,1989-10-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=11114
이양기,Yang-Gi Lee,1981-01-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=10573
한상훈,Sang-Hun Han,1980-06-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=10663
맹진국,Jin-Guk Maeng,1984-08-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=2276
에스트라다,Horacio Estrada,1975-10-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=2300
메히아,Roberto Antonio Mejía Díaz,1972-04-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=2277
윤규진,Gyu-Jin Yun,1984-07-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=10606
최진행,Jin-Haeng Choi,1985-08-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=10578
권영근,Young-Geun Kwon,1981-11-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=2304
조문기,Moon-ki Cho,1981-04-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=2317
엔젤,Angel Maria Pena,1975-02-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=2314
송창식,Chang-Sik Song,1985-03-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10598
고동진,Dong-Jin Go,1980-04-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=10666
이창훈,Chang-Hoon Lee,1981-03-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=2316
박노민,Noh-Min Park,1985-08-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=10541
최민준,Min-Jun Choi,1984-04-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=2319
유영민,Young-Min Yoo,1982-03-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=2331
백승룡,Seung-Ryong Baek,1982-08-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=10664
윤근영,Geun-Yeong Yoon,1986-05-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=10607
스미스,Mark Smith,1970-05-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=2344
서민욱,Min-Wook Seo,1982-01-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=2359
양훈,Hun Yang,1986-05-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=10602
조성민,Seong-Min Cho,1973-04-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=2365
정범모,Beom-Mo Jeong,1987-03-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=10772
임재청,Jae-Cheong Lim,1984-02-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=2391
연경흠,Kyung-Heum Yeon,1983-09-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=10571
김태완,Tae-Wahn Kim,1984-01-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=10553
송광민,Kwang-Min Song,1983-06-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=10555
오재필,Jae-Pil Oh,1982-07-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=10665
류현진,Hyun-Jin Ryu,1987-03-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10590
세드릭,Cedrick Jerome Bowers,1978-02-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=2410
김동영,Dong-Young Kim,1985-04-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10565
정민혁,Min-Hyeok Jeong,1983-09-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=10693
김혁민,Hyuk-Min Kim,1987-05-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=10587
정현석,Hyun-Seok Jeong,1984-03-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=10576
한윤섭,Yun-Seop Han,1985-09-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=10563
클락,Douglas Dwyer Clark,1976-03-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=10422
토마스,Bradley Richard Thomas,1977-10-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=10618
윤기호,Ki-Ho Yun,1988-07-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=10608
이희근,Hui-Geun Lee,1985-06-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=10544
정대훈,Dae-Hoon Jeong,1985-03-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=10611
신석기,Seok-Gi Shin,1989-03-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=11120
황재규,Jae-Gyu Hwang,1986-04-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=10621
김회성,Hoe-Seong Kim,1985-12-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=10554
강병수,Byung-Soo Kang,1984-04-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=10546
장민재,Min-Jae Jang,1990-03-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=10610
허유강,Yu-Kang Heo,1986-11-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=10620
구본범,Bon-Beom Ku,1987-02-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=10581
카페얀,José Francisco Capellán,1981-01-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=10619
부에노,Francisley Bueno,1981-03-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=2435
이성호,Sung-Ho Lee,1985-03-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=2431
김경태,Kyung-Tae Kim,1991-02-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=10583
김용주,Yong-Ju Kim,1991-10-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=10585
김용호,Yong-Ho Kim,1986-03-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=10673
바티스타,Denny M. Bautista Germán,1980-08-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=10698
오넬리,Oneli M. Pérez Garcia,1983-05-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=10661
박혁,Hyuk Park,1992-07-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=13187
하주석,Joo-Seok Ha,1994-02-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10913
김원석,Won-Seok Kim,1989-10-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=10911
윤승열,Seung-Yeol Yoon,1993-07-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=10915
공민호,Min-Ho Gong,1989-02-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=10917
양성우,Sung-Woo Yang,1989-05-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10916
박한결,Han-Kyul Park,1994-12-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=11420
장운호,Un-ho Jang,1994-02-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=11122
송창현,Chang-Hyun Song,1989-08-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=11118
조지훈,Ji-Hun Cho,1994-04-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=11115
이브랜드,Dana James Eveland,1983-10-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=11113
엄태용,Tae-Yong Eom,1994-02-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=10914
이충호,Chung-Ho Lee,1994-09-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=11116
송주호,Joo-Ho Song,1988-07-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=10326
조정원,Jeong-Won Cho,1990-08-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=11121
노태형,Tae-Hyung Noh,1995-02-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=11269
이창열,Chang-Yul Lee,1991-09-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=11273
박준혁,Jun-Hyuk Park,1991-01-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=11270
앨버스,Andrew ALBERS,1985-10-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=11272
피에,Félix Pie Dofen,1985-02-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=11275
서균,Kyun Seo,1992-01-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=11271
황영국,Yeong-Guk Hwang,1995-12-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=11278
클레이,Caleb Russell Clay,1988-02-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=11277
타투스코,Ryan Tatusko,1985-03-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=11286
김기현,Ki-Hyun Kim,1989-04-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=11267
이도윤,Do-Yun Lee,1996-10-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=11414
주현상,Hyun-Sang Ju,1992-08-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=11415
모건,Nyjer Jamid Morgan,1980-07-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=11416
로저스,Esmil Rogers,1985-08-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=11549
폭스,Jacob Quirin Fox,1982-07-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=11490
김민우,Min-Woo Kim,1995-07-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=11410
김범수,Beom-Soo Kim,1995-10-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=11411
채기영,Gi-Young Chae,1995-09-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=11419
문재현,Jae-Hyun Moon,1992-03-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=10767
정유철,Yoo-Chul Jung,1988-11-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=11418
이시원,Si-Won Lee,1996-07-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=12526
권용우,Yong-Woo Gwon,1993-03-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=12582
로사리오,Wilin Rosario,1989-02-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=12511
김재영,Jae-Young Kim,1993-07-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=12547
서캠프,Eric M. Surkamp,1987-07-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=12680
마에스트리,Alessandro Maestri,1985-07-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=12648
카스티요,Fabio Castillo,1989-02-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=12668
장진혁,Jin-Hyuk Jang,1993-09-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=12583
염진우,Jin-Woo Yeom,1993-05-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=12584
김태연,Tae-Yeon Kim,1997-06-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=12585
김찬균,Chan-Gyun Kim,1993-01-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=12586
박상언,Sang-Un Park,1997-03-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=12587
방윤준,Yun-jun Bang,1993-06-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=12588
강상원,Sang-Won Kang,1997-05-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=12564
김인환,In-Hwan Kim,1994-01-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=12589
장대한,Dae-han Jang,1992-04-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=12982
박기환,Gi-Hwan Park,1992-12-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=12983
김진영,Jin-Young Kim,1992-04-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=12926
비야누에바,Carlos Villanueva,1983-11-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=12954
오간도,Alexi Ogando,1983-10-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=12953
박상원,Sang-Won Park,1994-09-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=12871
오경우,Gyeong-u Oh,1992-08-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=12981
원혁재,Hyuk-Jae Won,1995-01-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=12872
김성훈,Sung-Hun Kim,1998-02-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=12924
정경운,Kyung-Woon Jung,1993-08-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=12996
김지훈,Ji-hun Kim,1998-07-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=12925
여인태,In-Tae Yeo,1997-11-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=12873
김기탁,Ki-Tak Kim,1998-09-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=12875
박진수,Jin-Su Park,1998-05-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=12874
김명서,Myeong-Seo Kim,1998-12-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=12877
이주형,Ju-Hyeong Lee,1998-10-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=12876
김강래,Kang-Rae Kim,1994-12-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=13237
임지훈,Ji-hoon Lim,1998-11-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=13139
이성원,Seong-Won Lee,1999-11-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=13140
김민기,Min-Gi Kim,1999-06-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=13141
양경민,Kyoung-Min Yang,1998-02-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=13142
정문근,Moon-Geun Jung,1999-02-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=13143
호잉,Jared Hoying,1989-05-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=13069
박성웅,Sung-Woong Park,1999-08-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=13136
휠러,Jason Wheeler,1990-10-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=13065
정은원,Eun-Won Jung,2000-01-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=13137
헤일,David E. Hale,1987-09-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=13287
샘슨,Keyvius Sampson,1991-01-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=13068
김진욱,Jin-Wook Kim,2000-01-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=13144
이원석,Won-Seok Lee,1999-03-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=13138
이승관,Seung-Gwan Lee,1999-12-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=13135
성시헌,Si-Heon Seong,1999-01-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=13134
강명준,Myeong-Jun Kang,1995-07-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=13236
오흥진,Heung-Jin Oh,1995-12-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=13256
