name_eng_x,date_of_birth,url_x,name_new,name_kor,name_eng_y,url_y
Jin-geun Kim,1956-03-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---008jin,jin keun kim,김진근,Jin-Geun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1207
Sang-gi Kim,1961-03-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---010san,sang ki kim,김상기,Sang-Ki Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1180
Doo Jo Kwon,1951-06-10,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000du-,doo jo kwon,권두조,Doo-Jo Kwon,https://statiz.sporki.com/player/?m=playerinfo&p_no=1002
Jin-u Lee,1956-03-18,https://www.baseball-reference.com/register/player.fcgi?id=lee---002jin,jin woo lee,이진우,Jin-Woo Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1131
Jin-beom Chang,1959-01-02,https://www.baseball-reference.com/register/player.fcgi?id=chang-002jin,jin beom jang,장진범,Jin-Beom Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1167
In Kyo Chung,1957-12-23,https://www.baseball-reference.com/register/player.fcgi?id=jeong-003in-,in kyo jeong,정인교,In-Kyo Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=1215
Seong-man Jeong,1955-10-10,https://www.baseball-reference.com/register/player.fcgi?id=jeong-005seo,seong man jeong,정성만,Sung-Man Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=1190
Seok-il Kim,1959-11-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---022seo,seok il kim,김석일,Seok-Il Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1152
Bong-gi Kim,1953-12-23,https://www.baseball-reference.com/register/player.fcgi?id=kim---001bon,bong ki kim,김봉기,Bong-Gi Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1058
U-geun Kim,1956-01-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---000u-g,woo keun kim,김우근,Woo-Geun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1010
Sun Hee Lee,1955-02-14,https://www.baseball-reference.com/register/player.fcgi?id=lee---005seo,sun hyi lee,이선희,Sun-Hee Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1116
Jong-hyeon Jeong,1959-12-05,https://www.baseball-reference.com/register/player.fcgi?id=jeong-002jon,jong hyeon jeong,정종현,Jong-Hyeon Jeong,https://statiz.sporki.com/player/?m=playerinfo&p_no=1049
Dae Jin Kim,1955-12-22,https://www.baseball-reference.com/register/player.fcgi?id=kim---005dae,dae jin kim,김대진,Dae-Jin Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1136
Kyung-nam Kim,1963-01-07,https://www.baseball-reference.com/register/player.fcgi?id=kim---004kyu,kyeong nam kim,김경남,Kyung-Nam Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1362
Jong-do Lee,1952-05-22,https://www.baseball-reference.com/register/player.fcgi?id=lee---008jon,jong do lee,이종도,Jong-Do Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1026
I-seok To,1961-09-13,https://www.baseball-reference.com/register/player.fcgi?id=to----000i-s,yi seok doh,도이석,Yi-Seok Doh,https://statiz.sporki.com/player/?m=playerinfo&p_no=1273
Hak-soo Ham,1955-01-02,https://www.baseball-reference.com/register/player.fcgi?id=ham---000hak,hak soo ham,함학수,Hak-Soo Ham,https://statiz.sporki.com/player/?m=playerinfo&p_no=1053
Gi-tae Kim,1952-10-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---011gi-,ki tae kim,김기태,Ki-Tae Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1320
Jun-hee Kim,1960-05-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---011jun,jun hyi kim,김준희,Jun-Hee Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1261
Hun Chang,1961-06-26,https://www.baseball-reference.com/register/player.fcgi?id=chang-000hun,hoon jang,장훈,Hoon Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1308
Myeong-bu Chang,1950-12-27,https://www.baseball-reference.com/register/player.fcgi?id=chang-000mye,myeong boo jang,장명부,Myung-Bu Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1176
Hyeon-taek Kim,1962-05-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---011hye,hyeon taek kim,김현택,Hyun-Taek Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1290
U-yeol Kim,1949-09-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---000u-y,woo yeol kim,김우열,Woo-Yeol Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1011
Jeong-eun Lee,1962-05-23,https://www.baseball-reference.com/register/player.fcgi?id=lee---007jeo,jeong eun lee,이정은,Jeong-Eun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1304
Seok-gyu Lee,1957-02-13,https://www.baseball-reference.com/register/player.fcgi?id=lee---004seo,seok kyu lee,이석규,Seog-Kyu Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1213
Won-yeong Pae,1962-01-15,https://www.baseball-reference.com/register/player.fcgi?id=pae---000won,won yeong bae,배원영,Won-Young Bae,https://statiz.sporki.com/player/?m=playerinfo&p_no=1209
Chan Pak,1955-04-26,https://www.baseball-reference.com/register/player.fcgi?id=pak---003cha,chan park,박찬,Chan Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1041
Jo-ho Pyo,1958-12-02,https://www.baseball-reference.com/register/player.fcgi?id=pyo---000jo-,ho pyo cho,조호표,Ho-Pyo Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=1334
Nak-soo Song,1957-08-12,https://www.baseball-reference.com/register/player.fcgi?id=song--000nak,nak soo seong,성낙수,Nak-Soo Sung,https://statiz.sporki.com/player/?m=playerinfo&p_no=1115
Sang-jin Song,1962-03-22,https://www.baseball-reference.com/register/player.fcgi?id=song--001san,sang jin song,송상진,Sang-Jin Song,https://statiz.sporki.com/player/?m=playerinfo&p_no=1294
Heung-un Cho,1954-08-13,https://www.baseball-reference.com/register/player.fcgi?id=cho---000heu,heung woon cho,조흥운,Heung-Woon Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=1031
Gye Hun Choi,1961-06-06,https://www.baseball-reference.com/register/player.fcgi?id=chou--001gye,gye hoon choi,최계훈,Gye-Hoon Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=1219
Gwang-muk Chou,1960-01-01,https://www.baseball-reference.com/register/player.fcgi?id=chou--001gwa,kwang muk choi,최광묵,Kwang-muk Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=1310
Gu-wang Jeong,1954-03-26,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001gu-,koo wang jeong,정구왕,Gu-Wang Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=1028
Cheol-won Kang,1958-01-27,https://www.baseball-reference.com/register/player.fcgi?id=kang--001che,cheol won kang,강철원,Cheol-Won Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1113
Jae-hyeon Kim,1959-03-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---015jae,jae hyeon kim,김재현,Jae-Hyun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1123
Jeong-soo Kim,1953-04-02,https://www.baseball-reference.com/register/player.fcgi?id=kim---015jeo,jeong soo kim,김정수,Jung-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1014
Myeong-seong Kim,1961-08-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---002mye,myeong seong kim,김명성,Myung-Sung Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1234
Byeong-meong Lee,1962-01-05,https://www.baseball-reference.com/register/player.fcgi?id=lee---003bye,byeong eok lee,이병억,Byung-Eok Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1249
Chul Sung Lee,1957-03-14,https://www.baseball-reference.com/register/player.fcgi?id=lee---003che,cheol seong lee,이철성,Chul-Sung Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1089
Woo-sang Lee,1958-11-29,https://www.baseball-reference.com/register/player.fcgi?id=lee---005woo,woo sang lee,이우상,Woo-Sang Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1331
Seong-cheol Shin,1964-08-10,https://www.baseball-reference.com/register/player.fcgi?id=shin--001seo,seong cheol shin,신성철,Sung-chul Shin,https://statiz.sporki.com/player/?m=playerinfo&p_no=1295
Tae-jun Shin,1955-06-27,https://www.baseball-reference.com/register/player.fcgi?id=shin--000tae,tae joong shin,신태중,Tae-Joong Shin,https://statiz.sporki.com/player/?m=playerinfo&p_no=1081
Sung-ho Tian,1963-01-07,https://www.baseball-reference.com/register/player.fcgi?id=tian--000sun,seong ho cheon,천성호,Sung-Ho Cheon,https://statiz.sporki.com/player/?m=playerinfo&p_no=1335
Gyeong-ho Kim,1972-04-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---002gye,kyeong ho kim,김경호,Kyung-Ho Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1922
Je-ryong Yu,1956-08-11,https://www.baseball-reference.com/register/player.fcgi?id=yu----000je-,je ryong yoo,유제룡,Je-Ryong Yu,https://statiz.sporki.com/player/?m=playerinfo&p_no=1211
Sa-yong Kam,1957-03-23,https://www.baseball-reference.com/register/player.fcgi?id=kam---000sa-,sa yong kam,감사용,Sa-Yong Kam,https://statiz.sporki.com/player/?m=playerinfo&p_no=1118
Se-bong Ki,1960-02-01,https://www.baseball-reference.com/register/player.fcgi?id=ki----000se-,se bong ki,기세봉,Se-Bong Ki,https://statiz.sporki.com/player/?m=playerinfo&p_no=1318
Yeong-sin Kim,1961-11-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---011yeo,yeong shin kim,김영신,Young-Shin Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1236
Geun-sik Lee,1959-06-23,https://www.baseball-reference.com/register/player.fcgi?id=lee---003geu,keun sik lee,이근식,Keun-Sik Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1046
Chang-eon Pak,1958-11-28,https://www.baseball-reference.com/register/player.fcgi?id=pak---004cha,chang eon park,박창언,Chang-Eon Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1274
Chil-sung Park,1962-09-28,https://www.baseball-reference.com/register/player.fcgi?id=park--001chi,chil seong park,박칠성,Chil-Seong Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=15649
In-sang Sa,1960-12-18,https://www.baseball-reference.com/register/player.fcgi?id=sa----000in-,in sang sa,사인상,In-Sang Sa,https://statiz.sporki.com/player/?m=playerinfo&p_no=1210
Seung-ho Yang,1960-01-10,https://www.baseball-reference.com/register/player.fcgi?id=yang--003seu,seung ho yang,양승호,Seung-Ho Yang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1147
Gyu-bong Hwang,1953-04-24,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000gyu,kyu bong hwang,황규봉,Kyu-Bong Hwang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1112
I-soo Kim,1960-08-04,https://www.baseball-reference.com/register/player.fcgi?id=kim---000i-s,yi soo kim,김이수,Yi-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1197
Il-ryung Kim,1951-05-11,https://www.baseball-reference.com/register/player.fcgi?id=kim---008il-,il yoong kim,김일융,Il-Yung Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1218
Dae-ung Pae,1954-03-02,https://www.baseball-reference.com/register/player.fcgi?id=pae---000dae,dae woong bae,배대웅,Dae-Woong Bae,https://statiz.sporki.com/player/?m=playerinfo&p_no=1016
Il Soo Song,1950-12-13,https://www.baseball-reference.com/register/player.fcgi?id=song--001il-,il soo song,송일수,Il-Soo Song,https://statiz.sporki.com/player/?m=playerinfo&p_no=1199
Jin-ho Song,1957-08-16,https://www.baseball-reference.com/register/player.fcgi?id=song--001jin,jin ho song,송진호,Jin-Ho Song,https://statiz.sporki.com/player/?m=playerinfo&p_no=1079
Jeong-gi Chang,1958-08-10,https://www.baseball-reference.com/register/player.fcgi?id=chang-001jeo,jeong ki jang,장정기,Jung-Ki Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1093
Jae-eun Chou,1961-08-24,https://www.baseball-reference.com/register/player.fcgi?id=chou--002jae,jae eun choi,최재은,Jae-Eun Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=1254
Mun-seop Jeong,1960-04-04,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001mun,mun seob jeong,정문섭,Mun-Seop Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=1094
Yu-dong Kim,1954-04-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---003yu-,yoo dong kim,김유동,Yu-Dong Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1036
Yeong-gu Lee,1954-12-24,https://www.baseball-reference.com/register/player.fcgi?id=lee---007yeo,yeong koo lee,이영구,Young-Gu Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1166
Myeong-un Pak,1959-07-17,https://www.baseball-reference.com/register/player.fcgi?id=pak---000mye,myeong woon park,박명운,Myung-Woom Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1241
Ho-bong Yin,1958-03-04,https://www.baseball-reference.com/register/player.fcgi?id=yin---000ho-,ho bong yin,인호봉,Ho-Bong In,https://statiz.sporki.com/player/?m=playerinfo&p_no=1132
Gi-cheol Kim,1962-05-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---008gi-,ki cheol kim,김기철,Gi-Chul Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1233
Tae-eop Kim,1962-02-19,https://www.baseball-reference.com/register/player.fcgi?id=kim---012tae,tae eob kim,김태업,Tae-Up Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1238
Chang-ho Lim,1959-01-05,https://www.baseball-reference.com/register/player.fcgi?id=lim---005cha,chang ho lim,임창호,Chang-Ho Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1253
Jeon-seop Pak,1959-02-04,https://www.baseball-reference.com/register/player.fcgi?id=pak---000jeo,jeon seob park,박전섭,Jeon-Sub Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1074
Yong-cheol Cho,1965-08-22,https://www.baseball-reference.com/register/player.fcgi?id=cho---002yon,yong cheol cho,조용철,Yong-Chul Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=1221
Seong-ho Kim,1960-03-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---033seo,seong ho kim,김성호,Sung-Ho Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1153
Dong-wan Lee,1962-02-14,https://www.baseball-reference.com/register/player.fcgi?id=lee---014don,dong wan lee,이동완,Dong-Wahn Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1248
Jeong-soo Kim,1960-10-13,https://www.baseball-reference.com/register/player.fcgi?id=kim---016jeo,jeong soo kim,김정수,Jung-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1146
Gwang-gwon Lee,1954-06-28,https://www.baseball-reference.com/register/player.fcgi?id=lee---003gwa,kwang kwon lee,이광권,Kwang-Kwon Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1130
Seong-ryong Yu,1960-07-18,https://www.baseball-reference.com/register/player.fcgi?id=yu----003seo,seong ryong yoo,유성룡,Sung-Ryong Yoo,https://statiz.sporki.com/player/?m=playerinfo&p_no=1148
Ho Cho,1957-09-22,https://www.baseball-reference.com/register/player.fcgi?id=cho---000ho-,ho cho,조호,Ho Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=1096
Hyi-seop Hong,1957-02-08,https://www.baseball-reference.com/register/player.fcgi?id=hong--000hyi,hyi seob hong,홍희섭,Hui-Sup Hong,https://statiz.sporki.com/player/?m=playerinfo&p_no=1217
Sin-cha Hong,1959-01-03,https://www.baseball-reference.com/register/player.fcgi?id=hong--000sin,shin cha hong,홍신차,Shin-Cha Hong,https://statiz.sporki.com/player/?m=playerinfo&p_no=1216
Gi-soo Pak,1959-11-27,https://www.baseball-reference.com/register/player.fcgi?id=pak---001gi-,ki soo park,박기수,Ki-Soo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1240
Hae-jong Pak,1952-09-09,https://www.baseball-reference.com/register/player.fcgi?id=pak---000hae,hae jong park,박해종,Hae-Jong Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1208
Jae-won Tak,1962-01-14,https://www.baseball-reference.com/register/player.fcgi?id=tak---000jae,jae won tak,탁재원,Jae-Won Tak,https://statiz.sporki.com/player/?m=playerinfo&p_no=1255
Sang Dae Son,1954-10-20,https://www.baseball-reference.com/register/player.fcgi?id=son---001san,sang dae sohn,손상대,Sang-Dae Son,https://statiz.sporki.com/player/?m=playerinfo&p_no=1043
Dong-sik Chu,1948-08-23,https://www.baseball-reference.com/register/player.fcgi?id=chu---000don,dong sik joo,주동식,Dong-Sik Joo,https://statiz.sporki.com/player/?m=playerinfo&p_no=1178
Jeong-nam Kang,1960-08-14,https://www.baseball-reference.com/register/player.fcgi?id=kang--002jeo,jeong nam kang,강정남,Jung-Nam Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1201
Hyeon-jae Kim,1956-06-04,https://www.baseball-reference.com/register/player.fcgi?id=kim---010hye,hyeon jae kim,김현재,Hyun-Jae Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1181
Seong-gwan Kim,1952-07-06,https://www.baseball-reference.com/register/player.fcgi?id=kim---029seo,seong kwan kim,김성관,Sung-Kwan Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1006
Deok-yong Park,1956-11-07,https://www.baseball-reference.com/register/player.fcgi?id=park--000deo,deok yong park,박덕용,Duk-Yong Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1226
Jung Woo Choi,1955-06-02,https://www.baseball-reference.com/register/player.fcgi?id=chou--002jeo,jeong woo choi,최정우,Jeong-Woo Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=1101
Jong-gyu Cho,1955-10-08,https://www.baseball-reference.com/register/player.fcgi?id=cho---000jon,jong kyu cho,조종규,Jong-Gyu Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=1169
Sam-yeol Lee,1955-03-10,https://www.baseball-reference.com/register/player.fcgi?id=lee---004sam,sam yeol lee,이삼열,Sam-Yeol Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1212
Tae-seop Aum,1959-07-17,https://www.baseball-reference.com/register/player.fcgi?id=aum---000tae,tae seob eom,엄태섭,Tae-Sup Eom,https://statiz.sporki.com/player/?m=playerinfo&p_no=1082
Un Ho,1959-08-18,https://www.baseball-reference.com/register/player.fcgi?id=ho----000un-,woon heo,허운,Woon Heo,https://statiz.sporki.com/player/?m=playerinfo&p_no=1102
Deok-yeol Kim,1955-04-23,https://www.baseball-reference.com/register/player.fcgi?id=kim---002deo,deok yeol kim,김덕열,Duk-Yeol Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1120
Jun-yeong Pak,1953-02-20,https://www.baseball-reference.com/register/player.fcgi?id=pak---001jun,jun yeong park,박준영,Jun-Young Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1075
Bo-seong Chen,1953-06-11,https://www.baseball-reference.com/register/player.fcgi?id=chen--000bo-,bo seong cheon,천보성,Bo-sung Chun,https://statiz.sporki.com/player/?m=playerinfo&p_no=1052
Young-jin Park,1958-07-27,https://www.baseball-reference.com/register/player.fcgi?id=park--002you,yeong jin park,박영진,Young-Jin Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1038
Yeong-jae Eom,1960-10-24,https://www.baseball-reference.com/register/player.fcgi?id=eom---000yeo,pyeong jae eom,엄평재,Pyeong-Jae Eom,https://statiz.sporki.com/player/?m=playerinfo&p_no=1187
Jong-geun Kim,1960-03-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---008jon,jong keun kim,김종근,Jong-Geun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1154
Jeong-gi Chou,1956-07-16,https://www.baseball-reference.com/register/player.fcgi?id=chou--001jeo,jeong ki choi,최정기,Jung-Ki Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=1100
Won Kuk Lee,1949-05-10,https://www.baseball-reference.com/register/player.fcgi?id=lee---001won,won kuk lee,이원국,Won-Kuk Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1179
Seok-chae Pak,1957-08-26,https://www.baseball-reference.com/register/player.fcgi?id=pak---002seo,seok chae park,박석채,Seok-Chae Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1127
Gye-seok Shin,1960-09-05,https://www.baseball-reference.com/register/player.fcgi?id=shin--003gye,gye seok shin,신계석,Gye-Seok Shin,https://statiz.sporki.com/player/?m=playerinfo&p_no=1185
Hyeok-jin Jeong,1960-07-05,https://www.baseball-reference.com/register/player.fcgi?id=jeong-004hye,hyeok jin jeong,정혁진,Hyeok-Jin Jeong,https://statiz.sporki.com/player/?m=playerinfo&p_no=1050
Hyeon-hong Kim,1956-02-13,https://www.baseball-reference.com/register/player.fcgi?id=kim---009hye,hyeon hong kim,김현홍,Hyun-Hong Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1124
Dae-yeong Seonu,1957-09-12,https://www.baseball-reference.com/register/player.fcgi?id=seonu-000dae,dae yeong seonwoo,선우대영,Dae-Yeong SenYu,https://statiz.sporki.com/player/?m=playerinfo&p_no=1106
Jong-chun Yu,1956-03-25,https://www.baseball-reference.com/register/player.fcgi?id=yu----001jon,jong chun yoo,유종천,Jong-Chun Yoo,https://statiz.sporki.com/player/?m=playerinfo&p_no=1188
Yong-deuk Wu,1950-02-13,https://www.baseball-reference.com/register/player.fcgi?id=wu----000yon,yong deuk woo,우용득,Yong-Deuk Woo,https://statiz.sporki.com/player/?m=playerinfo&p_no=1162
Yeong-jo Chou,1963-01-15,https://www.baseball-reference.com/register/player.fcgi?id=chou--002yeo,yeong jo choi,최영조,Young-Jo Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=1098
Gyeong-hun Kim,1957-01-10,https://www.baseball-reference.com/register/player.fcgi?id=kim---011gye,kyeong hoon kim,김경훈,Kyung-Hoon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1055
Yong-man Kim,1958-07-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---009yon,yong man kim,김용만,Yong-Man Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1060
Gi-man Bang,1954-05-15,https://www.baseball-reference.com/register/player.fcgi?id=bang--000gi-,ki man pang,방기만,Ki-Man Bang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1128
Ok-gyu Choi,1953-07-17,https://www.baseball-reference.com/register/player.fcgi?id=choi--000ok-,ok kyu choi,최옥규,Ok-Kyu Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=1134
Seong-deuk Lee,1953-07-21,https://www.baseball-reference.com/register/player.fcgi?id=lee---007seo,seong deuk lee,이성득,Sung-Deuk Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1086
Si-cheol Kim,1958-11-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---000si-,si cheol kim,김시철,Si-Chul Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1122
Geun-sik Lee,1958-03-02,https://www.baseball-reference.com/register/player.fcgi?id=lee---002geu,keun sik lee,이근식,Keun-Sig Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1047
Jong-ho Pak,1964-12-07,https://www.baseball-reference.com/register/player.fcgi?id=pak---004jon,jong ho park,박종호,Jong-Ho Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1040
Sang-yeon Han,1964-08-27,https://www.baseball-reference.com/register/player.fcgi?id=han---001san,sang yeon han,한상연,Sang-Yeon Han,https://statiz.sporki.com/player/?m=playerinfo&p_no=1135
Dong-cheol Kim,1960-06-05,https://www.baseball-reference.com/register/player.fcgi?id=kim---010don,dong cheol kim,김동철,Dong-Chul Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1057
Gu-gil Kim,1953-06-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---000gu-,koo kil kim,김구길,Gu-Gil Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1056
Ho-in Kim,1954-09-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---002ho-,ho in kim,김호인,Ho-In Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1068
Jin-cheol Kim,1958-04-18,https://www.baseball-reference.com/register/player.fcgi?id=kim---007jin,jin cheol kim,김진철,Jin-Chul Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1066
Chan-seon Lee,1962-05-21,https://www.baseball-reference.com/register/player.fcgi?id=lee---008cha,chan seon lee,이찬선,Chan-Seon Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1088
Chun-geun Lee,1948-03-01,https://www.baseball-reference.com/register/player.fcgi?id=lee---000chu,chun keun lee,이춘근,Chun-Geun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1090
Ju-mo Mun,1962-11-14,https://www.baseball-reference.com/register/player.fcgi?id=mun---000ju-,joo mo moon,문주모,Ju-Mo Mun,https://statiz.sporki.com/player/?m=playerinfo&p_no=1070
Gyeong-ho Park,1951-01-15,https://www.baseball-reference.com/register/player.fcgi?id=park--003gye,kyeong ho park,박경호,Gyeong-Ho Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1126
Gyeong-seop Song,1960-11-26,https://www.baseball-reference.com/register/player.fcgi?id=song--000gye,kyeong seob song,송경섭,Gyeong-Seob Song,https://statiz.sporki.com/player/?m=playerinfo&p_no=1018
Hwi-uk Kim,1957-08-11,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hwi,hwi wook kim,김휘욱,Hwi-Wook Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1069
Sin-geun Lim,1949-11-28,https://www.baseball-reference.com/register/player.fcgi?id=lim---000sin,shin keun lim,임신근,Shin-Geun Im,https://statiz.sporki.com/player/?m=playerinfo&p_no=1091
Beom Jun Park,2004-05-28,https://www.baseball-reference.com/register/player.fcgi?id=park--000beo,beom joon park,박범준,Bum-jun Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=16133
Beom Su Jeong,1992-08-08,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001beo,beom soo jeong,정범수,Beum-Soo Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=10691
Beom Su Kim,1995-10-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---000bum,beom soo kim,김범수,Beom-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11411
Bo-seon Kim,1966-03-15,https://www.baseball-reference.com/register/player.fcgi?id=kim---000bo-,bo seon kim,김보선,Bo-Sun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1546
Bum Ho Lee,1981-11-25,https://www.baseball-reference.com/register/player.fcgi?id=lee---001bum,beom ho lee,이범호,Beom-Ho Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10559
Bum Hyun Cho,1960-10-01,https://www.baseball-reference.com/register/player.fcgi?id=cho---000beo,beom hyeon cho,조범현,Beom-Hyeon Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=11476
Byeong-cheon Cho,1960-05-25,https://www.baseball-reference.com/register/player.fcgi?id=cho---001bye,byeong cheon cho,조병천,Byung-Chun Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=1333
Byeong-seon Kang,1965-05-09,https://www.baseball-reference.com/register/player.fcgi?id=kang--004bye,byeong seon kang,강병선,Byung-Sun Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1375
