Id,URL,Player,Age,Born,Position,BatThrow,HtWt,Career,Draft,Season,Team,ERA,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,23,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2008,LG,4.91,54,0,0,3,7,10,5,0.3,225,51 1/3,57,5,15,4,16,33,28
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,24,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2009,LG,5.7,30,0,0,0,3,7,0,0,173,36 1/3,46,3,16,6,22,28,23
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,27,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2012,LG,3.3,58,0,0,4,4,1,9,0.5,396,92 2/3,96,2,23,9,57,41,34
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,28,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2013,LG,3.91,30,1,1,10,8,0,2,0.556,635,147 1/3,162,5,31,12,92,67,64
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,29,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2014,LG,4.04,29,0,0,11,5,0,0,0.688,653,153 2/3,170,11,34,12,103,78,69
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,30,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2015,LG,3.42,25,1,0,11,9,0,0,0.55,621,152 2/3,163,13,17,12,119,64,58
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,31,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2016,LG,4.91,28,1,1,6,11,0,1,0.353,599,132,166,16,36,18,81,89,72
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,32,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2017,삼성,5.21,27,0,0,7,10,0,0,0.412,591,133,161,19,23,16,100,95,77
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,33,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2018,삼성,4.3,48,0,0,4,1,0,10,0.8,246,58 2/3,70,6,12,5,48,28,28
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,34,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2019,삼성,2.75,54,0,0,2,7,15,7,0.222,247,59,58,7,10,6,40,20,18
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,35,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2020,삼성,6.19,52,0,0,3,3,7,11,0.5,210,48,61,3,9,1,30,34,33
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,36,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2021,삼성,3.31,60,0,0,3,3,2,24,0.5,213,49,58,5,9,2,35,22,18
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,37,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2022,삼성,3.26,60,0,0,4,3,1,16,0.571,201,47,55,3,6,4,31,21,17
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,38,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2023,삼성,4.81,56,0,0,3,1,0,13,0.75,188,43,55,3,5,3,28,25,23
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,39,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2024,KT,2.49,45,0,0,4,1,1,4,0.8,181,43 1/3,47,1,2,2,39,14,12
73117,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=73117,우규민,40,1985-01-21,P,R/R,184cm/75kg,성동초-휘문중-휘문고-LG-경찰-LG-삼성,03 LG 2차 3라운드 19순위,2025,KT,2.44,53,0,0,1,2,0,9,0.333,185,44 1/3,45,2,3,4,24,12,12
64824,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=64824,울프,32,1982-10-18,P,R/R,182cm/82kg,미국 와바쉬 밸리대-SK,14 SK 자유선발,2014,SK,4.85,23,0,0,2,2,4,0,0.5,364,85 1/3,88,10,27,6,41,48,46
71720,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=71720,워렌,34,1967-04-26,P,R/R,185cm/81kg,미국 브리지워터고,01 한화 자유선발,2001,한화,4.3,11,0,0,2,1,3,0,0.667,67,14 2/3,17,0,9,1,6,9,7
89773,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89773,원근호,22,1968-11-13,P,R/R,,세광고,,1990,빙그레,2.45,4,0,0,0,0,0,0,-,14,3 2/3,4,0,1,0,0,1,1
54063,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54063,원상현,20,2004-10-16,P,R/R,183cm/83kg,가산초(부산진구리틀)-개성중-부산고,24 KT 1라운드 7순위,2024,KT,7.03,22,0,0,2,5,0,1,0.286,324,65 1/3,105,6,31,2,59,54,51
54063,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54063,원상현,21,2004-10-16,P,R/R,183cm/83kg,가산초(부산진구리틀)-개성중-부산고,24 KT 1라운드 7순위,2025,KT,5.21,52,0,0,0,3,0,14,0,259,57,56,8,35,1,45,35,33
76262,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76262,원용묵,20,1986-06-25,P,L/L,187cm/96kg,강남초-성남중-청원고-(대불대)-두산-상무-두산,05 두산 육성선수,2006,두산,8.59,17,0,0,0,0,0,0,-,41,7 1/3,10,0,8,1,7,8,7
76262,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76262,원용묵,21,1986-06-25,P,L/L,187cm/96kg,강남초-성남중-청원고-(대불대)-두산-상무-두산,05 두산 육성선수,2007,두산,1.59,16,0,0,0,0,0,0,-,48,11 1/3,10,0,6,1,8,3,2
76262,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76262,원용묵,22,1986-06-25,P,L/L,187cm/96kg,강남초-성남중-청원고-(대불대)-두산-상무-두산,05 두산 육성선수,2008,두산,4.5,1,0,0,0,0,0,0,-,8,2,2,0,1,0,1,1,1
76262,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76262,원용묵,23,1986-06-25,P,L/L,187cm/96kg,강남초-성남중-청원고-(대불대)-두산-상무-두산,05 두산 육성선수,2009,두산,8.1,1,0,0,0,0,0,0,-,18,3 1/3,6,1,2,0,1,3,3
76262,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76262,원용묵,24,1986-06-25,P,L/L,187cm/96kg,강남초-성남중-청원고-(대불대)-두산-상무-두산,05 두산 육성선수,2010,두산,4.91,9,0,0,0,0,0,0,-,33,7 1/3,7,0,4,0,4,5,4
76262,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76262,원용묵,27,1986-06-25,P,L/L,187cm/96kg,강남초-성남중-청원고-(대불대)-두산-상무-두산,05 두산 육성선수,2013,두산,9,1,0,0,0,0,0,0,-,6,1,1,0,2,0,0,1,1
54702,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54702,원종혁,20,2005-08-27,P,R/R,184cm/92kg,서울도곡초-휘문중-구리인창고,24 한화 9라운드 81순위,2025,한화,16.2,2,0,0,0,0,0,0,-,10,1 2/3,3,1,2,0,1,3,3
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,27,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2014,NC,4.06,73,0,0,5,3,1,11,0.625,311,71,62,7,31,8,73,36,32
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,29,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2016,NC,3.18,54,0,0,3,3,3,17,0.5,283,70 2/3,51,4,18,3,75,26,25
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,30,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2017,NC,4.39,68,0,0,3,6,0,22,0.333,346,80,86,4,19,7,69,44,39
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,31,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2018,NC,5.18,59,0,0,3,6,2,17,0.333,275,64 1/3,78,7,22,2,36,38,37
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,32,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2019,NC,3.9,60,0,0,3,3,31,0,0.5,256,60,62,4,17,3,59,31,26
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,33,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2020,NC,4.26,58,0,0,3,5,30,0,0.375,245,57,56,4,20,2,41,30,27
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,34,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2021,NC,4.25,61,0,0,2,2,14,6,0.5,245,53,67,5,23,3,45,27,25
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,35,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2022,NC,2.98,68,0,0,5,0,1,13,1,260,63 1/3,55,5,17,1,50,22,21
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,36,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2023,키움,5.79,20,0,0,1,1,0,6,0.5,87,18 2/3,24,3,5,1,17,16,12
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,37,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2024,키움,4.91,4,0,0,0,0,0,0,-,18,3 2/3,4,0,3,0,4,2,2
76118,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=76118,원종현,38,1987-07-31,P,R/R,182cm/88kg,군산중앙초-군산중-군산상고-LG-경찰-NC,06 LG 2차 2라운드 11순위,2025,키움,6.13,61,0,0,2,4,5,11,0.333,248,54 1/3,68,5,18,3,40,42,37
69446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69446,원태인,19,2000-04-06,P,R/R,183cm/92kg,율하초(중구리틀)-경복중-경북고,19 삼성 1차,2019,삼성,4.82,26,0,0,4,8,0,2,0.333,493,112,119,12,39,5,68,65,60
69446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69446,원태인,20,2000-04-06,P,R/R,183cm/92kg,율하초(중구리틀)-경복중-경북고,19 삼성 1차,2020,삼성,4.89,27,0,0,6,10,0,0,0.375,626,140,162,19,56,5,78,84,76
69446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69446,원태인,21,2000-04-06,P,R/R,183cm/92kg,율하초(중구리틀)-경복중-경북고,19 삼성 1차,2021,삼성,3.06,26,0,0,14,7,0,0,0.667,655,158 2/3,147,11,51,5,129,59,54
69446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69446,원태인,22,2000-04-06,P,R/R,183cm/92kg,율하초(중구리틀)-경복중-경북고,19 삼성 1차,2022,삼성,3.92,27,0,0,10,8,0,0,0.556,700,165 1/3,175,16,38,4,130,75,72
69446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69446,원태인,23,2000-04-06,P,R/R,183cm/92kg,율하초(중구리틀)-경복중-경북고,19 삼성 1차,2023,삼성,3.24,26,0,0,7,7,0,0,0.5,634,150,157,15,34,6,102,61,54
69446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69446,원태인,24,2000-04-06,P,R/R,183cm/92kg,율하초(중구리틀)-경복중-경북고,19 삼성 1차,2024,삼성,3.66,28,1,0,15,6,0,0,0.714,670,159 2/3,150,17,42,7,119,68,65
69446,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69446,원태인,25,2000-04-06,P,R/R,183cm/92kg,율하초(중구리틀)-경복중-경북고,19 삼성 1차,2025,삼성,3.24,27,0,0,12,4,0,0,0.75,671,166 2/3,157,20,27,6,108,66,60
64956,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=64956,웨버,30,1984-09-28,P,R/R,189cm/93kg,미국 네브래스카대-NC,14 NC 자유선발,2014,NC,4.58,24,1,0,9,6,0,0,0.6,512,118,132,13,42,3,85,66,60
55348,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55348,웰스,28,1997-02-27,P,L/L,185cm/83kg,호주 Hunter Sports(고)-키움,25 키움 부상 대체 외국인선수,2025,키움,3.15,4,0,0,1,1,0,0,0.5,85,20,18,0,6,1,16,8,7
66402,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=66402,웹스터,26,1990-02-10,P,R/R,188cm/86kg,미국 맥마이클고,16 삼성 자유선발,2016,삼성,5.7,12,0,0,4,4,0,0,0.5,325,71,72,10,47,3,59,48,45
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,23,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,1995,태평양,3.6,36,4,1,13,10,4,0,0.565,651,157 2/3,142,9,48,3,113,70,63
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,24,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,1996,현대,2.72,30,1,0,12,7,0,0,0.632,748,181 2/3,159,13,51,5,138,60,55
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,25,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,1997,현대,3.24,20,0,0,5,8,0,0,0.385,462,111,105,11,42,3,74,44,40
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,26,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,1998,현대,3.23,26,0,0,13,8,0,0,0.619,690,164 1/3,143,20,68,1,122,71,59
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,27,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,1999,현대,4.1,20,0,0,6,8,0,0,0.429,525,116 1/3,126,16,62,3,100,62,53
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,28,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,2000,현대,2.09,54,0,0,3,2,39,0,0.6,293,73 1/3,62,3,24,2,71,18,17
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,29,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,2001,현대,1.82,37,0,0,4,2,22,0,0.667,202,49 1/3,35,2,18,1,44,13,10
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,30,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,2002,현대,4.59,27,0,0,5,10,0,0,0.333,463,104,118,18,46,4,74,58,53
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,31,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,2003,현대,6.23,4,0,0,0,1,0,0,0,27,4 1/3,9,0,5,0,1,4,3
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,32,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,2004,현대,4.71,10,0,0,1,1,0,0,0.5,126,28 2/3,28,3,15,1,14,18,15
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,33,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,2005,SK,1.89,57,0,0,3,2,6,12,0.6,385,95 1/3,69,4,41,3,80,23,20
95318,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=95318,위재영,34,1972-05-21,P,R/R,183cm/84kg,석천초-동산중-동산고-인하대-태평양-현대,,2006,SK,4.91,29,0,0,3,5,0,3,0.375,159,36 2/3,39,1,15,1,25,23,20
71729,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=71729,윈스턴,35,1966-06-07,P,L/L,183cm/88kg,미국 럿저스대,01 한화 자유선발,2001,한화,9.39,9,0,0,1,0,0,1,1,42,7 2/3,15,0,3,0,5,9,8
69656,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=69656,윌랜드,29,1990-01-21,P,R/R,188cm/92kg,미국 Bishop Manogue(고)-KIA,19 KIA 자유선발,2019,KIA,4.75,28,0,0,8,10,0,0,0.444,726,165,191,17,59,5,137,95,87
68135,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=68135,윌슨,29,1989-09-25,P,R/R,188cm/84kg,미국 Virginia(대),18 LG 자유선발,2018,LG,3.07,26,1,1,9,4,0,0,0.692,689,170,158,11,35,6,149,63,58
68135,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=68135,윌슨,30,1989-09-25,P,R/R,188cm/84kg,미국 Virginia(대),18 LG 자유선발,2019,LG,2.92,30,1,0,14,7,0,0,0.667,763,185,171,7,44,10,137,77,60
68135,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=68135,윌슨,31,1989-09-25,P,R/R,188cm/84kg,미국 Virginia(대),18 LG 자유선발,2020,LG,4.42,25,0,0,10,8,0,0,0.556,628,144 2/3,161,13,39,8,109,81,71
77444,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=77444,윌슨,31,1976-08-06,P,R/R,193cm/99kg,미국 조지아공대,07 삼성 자유선발,2007,삼성,3.79,7,0,0,1,6,0,0,0.143,162,38,41,1,11,1,9,19,16
53546,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=53546,윌커슨,34,1989-05-24,P,R/R,188cm/104kg,미국 Cumberland(대)-롯데,23 롯데 자유선발,2023,롯데,2.26,13,0,0,7,2,0,0,0.778,327,79 2/3,67,3,20,2,81,28,20
53546,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=53546,윌커슨,35,1989-05-24,P,R/R,188cm/104kg,미국 Cumberland(대)-롯데,23 롯데 자유선발,2024,롯데,3.84,32,1,1,12,8,0,0,0.6,816,196 2/3,210,18,27,2,167,90,84
60164,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=60164,유경국,19,1991-07-12,P,L/R,177cm/78kg,광주대성초-무등중-광주동성고,10 LG 3라운드 17순위,2010,LG,18,1,0,0,0,0,0,0,-,7,1,3,0,1,0,1,2,2
60164,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=60164,유경국,25,1991-07-12,P,L/R,177cm/78kg,광주대성초-무등중-광주동성고,10 LG 3라운드 17순위,2016,LG,6.75,2,0,0,0,0,0,0,-,25,5 1/3,7,1,4,0,0,4,4
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,22,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,1999,해태,4.75,40,1,0,7,9,2,0,0.438,682,155 1/3,155,26,59,19,87,87,82
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,23,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2000,해태,6.71,29,0,0,0,3,0,1,0,281,56 1/3,82,9,28,12,21,50,42
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,24,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2001,KIA,7.38,17,0,0,2,2,0,0,0.5,210,42 2/3,59,4,16,7,24,43,35
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,26,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2003,KIA,3.8,12,0,0,0,0,1,0,-,92,21 1/3,21,2,7,2,11,9,9
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,27,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2004,KIA,2.98,68,0,0,7,2,5,7,0.778,487,120 2/3,105,10,22,19,65,42,40
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,31,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2008,KIA,3.43,55,0,0,6,3,2,8,0.667,316,78 2/3,65,2,18,9,39,32,30
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,32,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2009,KIA,0.53,57,0,0,6,2,22,10,0.75,256,67 1/3,37,2,13,7,38,6,4
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,33,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2010,KIA,2.85,48,0,0,3,2,14,1,0.6,196,47 1/3,46,1,10,7,32,20,15
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,34,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2011,KIA,3.94,47,0,0,3,3,7,2,0.5,201,48,51,4,12,4,21,23,21
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,35,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2012,KIA,5.29,43,0,0,1,0,6,5,1,141,34,33,0,10,2,29,20,20
99639,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=99639,유동훈,36,1977-02-12,P,R/R,183cm/87kg,청구초-홍은중-장충고-성균관대-해태-KIA,99 해태 2차 1라운드 4순위,2013,KIA,2.92,49,0,0,1,3,0,5,0.25,226,52 1/3,56,3,11,8,38,22,17
62597,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=62597,유먼,33,1979-10-11,P,L/L,195cm/100kg,미국 뉴이베리아고-미국 루이지애나주립대-롯데-한화,12 롯데 자유선발,2012,롯데,2.55,29,2,1,13,7,0,1,0.65,726,179 2/3,156,10,56,1,142,58,51
62597,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=62597,유먼,34,1979-10-11,P,L/L,195cm/100kg,미국 뉴이베리아고-미국 루이지애나주립대-롯데-한화,12 롯데 자유선발,2013,롯데,3.54,31,0,0,13,4,0,0,0.765,829,193 1/3,186,19,78,5,141,81,76
62597,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=62597,유먼,35,1979-10-11,P,L/L,195cm/100kg,미국 뉴이베리아고-미국 루이지애나주립대-롯데-한화,12 롯데 자유선발,2014,롯데,5.93,28,0,0,12,10,0,0,0.545,701,151 2/3,196,20,63,3,84,109,100
62597,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=62597,유먼,36,1979-10-11,P,L/L,195cm/100kg,미국 뉴이베리아고-미국 루이지애나주립대-롯데-한화,12 롯데 자유선발,2015,한화,4.52,17,0,0,4,6,0,0,0.4,406,91 2/3,96,9,38,4,56,52,46
89470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89470,유명선,24,1965-09-03,P,R/R,,포철공고-계명대,,1989,삼성,3.85,34,8,2,14,8,1,0,0.636,727,170 2/3,152,6,87,6,102,83,73
89470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89470,유명선,25,1965-09-03,P,R/R,,포철공고-계명대,,1990,삼성,4.53,25,6,0,9,8,1,0,0.529,643,147,137,16,90,3,78,80,74
89470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89470,유명선,26,1965-09-03,P,R/R,,포철공고-계명대,,1991,삼성,3.18,27,3,1,11,4,4,0,0.733,533,127 1/3,97,14,74,3,84,49,45
89470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89470,유명선,27,1965-09-03,P,R/R,,포철공고-계명대,,1992,삼성,4.29,16,3,1,8,3,0,0,0.727,411,92 1/3,81,12,61,4,58,50,44
89470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89470,유명선,28,1965-09-03,P,R/R,,포철공고-계명대,,1993,삼성,3.56,22,4,1,6,5,2,0,0.545,435,103 2/3,90,14,48,2,68,48,41
89470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89470,유명선,29,1965-09-03,P,R/R,,포철공고-계명대,,1994,삼성,4.26,13,0,0,2,5,4,0,0.286,162,38,42,4,12,0,19,19,18
