stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
143,대구,2022-04-22,19.0,8.9,0423,28.5,1604,,,,,,,7.9,290,1237,5.3,270,1205,2.1,1788,340,10.9,35,1556,64.0,13.1,1004.4,1014.1,0707,1006.6,1615,1010.8,13.4,10.5,1200,3.25,24.42,,,,,,3.4,1.3,23.4,3.0,,,,,,,,,,5.0,7.1,,{박무}0450-{박무}{강도0}0600-{박무}{강도0}0900-0940. {연무}0935-1105.,
143,대구,2022-04-23,19.1,14.9,2356,25.9,1344,,,,,,,8.6,110,1603,6.1,110,1604,2.6,2264,110,10.3,27,1148,58.9,12.6,1006.3,1015.3,0900,1010.1,1523,1012.6,13.4,6.2,1200,2.98,20.8,,,,,,7.5,0.4,24.7,11.8,,,,,,,,,,4.5,6.4,,{박무}0430-{박무}{강도0}0600-0710. {박무}0805-{박무}{강도0}0900-0907. {햇무리}1050-1140.,
143,대구,2022-04-24,22.0,12.5,0512,29.9,1623,,,,,,,5.6,290,1305,4.2,270,1451,1.8,1571,290,10.8,32,1545,52.4,13.0,1004.0,1012.9,0535,1006.6,1631,1010.3,13.4,11.6,1200,3.37,25.73,,,,,,1.6,0.0,27.7,8.5,,,,,,,,,,5.8,8.3,,,
143,대구,2022-04-25,21.7,14.5,0553,29.3,1518,0.7,2325,2.5,2254,1.42,2.5,6.2,110,1630,4.6,110,1550,1.7,1428,140,11.7,25,1235,58.4,14.0,1004.7,1014.4,0718,1007.5,2356,1011.0,13.4,6.0,1100,3.13,19.27,,,,,,5.5,0.9,26.0,8.9,,,,,,,,,,3.8,5.4,21.3,{비}2235-{비}{강도0}2400- {박무}2320-{박무}{강도0}2400-,
143,대구,2022-04-26,18.3,15.8,0253,20.6,1636,3.1,159,9.3,117,7.83,20.3,6.6,110,0404,4.4,160,0355,1.6,1367,160,17.3,79,2343,94.4,19.8,996.8,1007.6,0001,1000.9,1329,1003.1,13.5,0.0,1300,0.94,4.69,,,,,,8.6,5.0,19.0,14.3,,,,,,,,,,1.5,2.1,1.5,-{박무}-0250. -{비}-{비}{강도1}0300-0450. {박무}0305-{박무}{강도0}0600-{박무}{강도0}0900-1140. {비}0535-{비}{강도0}0600-0640. {비}0705-0720. {비}1150-{비}{강도0}1200-1330. {박무}1220-1340. {박무}1410-{박무}{강도0}1500-1510. {박무}2050-{박무}{강도0}2100-2145. {박무}2220-2325.,
143,대구,2022-04-27,17.2,12.6,2353,20.3,1242,,,,,,,9.5,110,1105,6.6,90,1555,3.7,3188,90,8.8,38,1042,59.6,11.4,1008.4,1018.9,2155,1006.7,0007,1014.8,13.5,11.0,1200,3.37,24.7,,,,,,4.0,0.3,19.0,10.4,,,,,,,,,,4.4,6.3,,,
143,대구,2022-04-28,15.7,10.4,0544,22.5,1414,,,,,,,10.4,110,2158,7.7,110,2202,3.7,3198,110,8.9,42,1107,67.0,11.4,1010.9,1020.5,0903,1014.3,1523,1017.4,13.6,8.9,1200,3.21,23.1,,,,,,4.9,1.6,19.7,7.8,,,,,,,,,,4.2,5.9,,,
143,대구,2022-04-29,11.3,9.3,0814,13.8,0001,0.7,813,3.4,734,8.0,12.8,9.1,110,0015,6.4,110,0024,2.6,2208,110,7.9,65,1628,80.6,10.7,1010.3,1021.5,2216,1012.6,0545,1016.8,13.6,0.7,1100,1.72,9.18,,,,,,8.8,7.4,13.4,9.3,,,,,,,,,,1.7,2.5,,{비}0240-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-1040.,
143,대구,2022-04-30,14.5,9.9,0547,19.7,1418,,,,,,,7.1,290,2340,4.8,320,2333,2.1,1785,290,6.6,42,1419,60.4,9.8,1010.9,1021.5,0001,1013.5,1844,1017.4,13.6,4.6,1000,2.62,18.76,,,,,,7.6,4.8,17.5,9.9,,,,,,,,,,3.5,5.0,,,
143,대구,2022-05-01,15.2,10.2,0557,20.3,1544,,,,,,,8.8,320,1419,6.1,290,1426,3.2,2739,290,0.4,21,1335,39.4,6.4,1007.0,1015.3,0103,1011.1,1648,1013.5,13.6,11.6,1200,3.5,27.39,,,,,,2.1,0.1,17.5,7.6,,,,,,,,,,5.9,8.5,,,
143,대구,2022-05-02,13.1,7.4,0555,20.7,1403,0.5,1926,0.9,1902,2.25,1.2,9.4,90,1830,6.1,110,1853,2.1,1824,360,2.9,23,1342,55.8,7.8,1007.7,1018.5,2351,1011.2,1524,1014.2,13.7,8.9,1100,3.44,22.78,,,,,,3.1,3.1,16.6,2.1,,,,,,,,,,4.1,5.8,,{비}1830-2045.,
143,대구,2022-05-03,15.2,6.5,0457,23.5,1633,,,,,,,6.9,270,1318,4.2,290,1322,1.5,1294,140,5.5,26,1728,59.6,9.1,1012.8,1021.5,0750,1016.8,1657,1019.3,13.7,10.9,1200,3.54,27.07,,,,,,1.1,1.1,19.3,3.0,,,,,,,,,,5.1,7.3,,{박무}0130-{박무}{강도0}0300-0515. {박무}0540-{박무}{강도0}0600-0750.,
143,대구,2022-05-04,19.0,9.8,0557,28.3,1547,,,,,,,5.5,290,1333,3.7,270,1505,1.7,1462,290,6.7,25,1622,49.0,9.8,1012.7,1021.1,0753,1015.9,1712,1019.1,13.7,12.6,1200,3.44,27.38,,,,,,0.0,0.0,22.7,4.1,,,,,,,,,,5.8,8.3,,,
143,대구,2022-05-05,20.0,11.9,0543,29.1,1623,,,,,,,6.5,290,1327,3.5,320,1334,1.5,1287,320,7.9,18,1756,51.5,10.8,1012.4,1021.1,0709,1015.3,1724,1018.8,13.8,13.0,1200,3.48,28.14,,,,,,0.0,0.0,25.1,6.2,,,,,,,,,,5.9,8.4,,,
143,대구,2022-05-06,21.2,12.2,0532,28.7,1547,,,,,,,6.3,290,1402,4.5,290,1403,1.5,1338,340,11.8,31,1351,58.3,13.9,1009.6,1018.6,0001,1012.8,1654,1015.9,13.8,11.8,1200,3.43,27.3,,,,,,1.9,1.9,27.2,6.0,,,,,,,,,,5.5,7.9,,,
143,대구,2022-05-07,18.9,13.6,2258,26.0,1421,,,,,,,11.0,90,1944,7.9,110,1950,3.7,3232,290,12.1,42,1421,66.5,14.2,1010.6,1021.2,2331,1014.2,1454,1016.9,13.8,8.6,1200,3.1,21.23,,,,,,6.3,3.5,25.0,13.4,,,,,,,,,,4.4,6.4,,,
143,대구,2022-05-08,16.4,12.8,0335,22.1,1427,,,,,,,8.9,90,0018,6.2,110,0110,3.7,3172,110,8.2,39,1406,59.9,10.8,1012.8,1022.6,0809,1016.0,1813,1019.2,13.9,8.0,1200,3.28,23.82,,,,,,7.6,4.5,24.8,12.0,,,,,,,,,,4.2,6.0,,{햇무리}1050-1140. {무지개}1210-1255.,
143,대구,2022-05-09,16.2,12.3,0524,21.9,1443,0.2,,0.3,105,1.83,0.4,9.8,110,1635,6.7,90,1643,3.0,2596,90,6.3,27,1437,55.5,9.7,1012.5,1020.3,2119,1017.4,1519,1018.9,13.9,10.2,1200,3.4,25.84,,,,,,7.0,1.8,22.8,11.0,,,,,,,,,,5.7,8.2,,{비}0105-0255.,
143,대구,2022-05-10,16.5,10.3,0554,23.5,1508,,,,,,,8.0,90,1623,6.0,110,1627,2.9,2524,90,6.9,28,1434,56.3,10.0,1011.0,1020.4,0743,1014.5,1635,1017.5,13.9,8.7,1200,3.61,26.19,,,,,,6.9,2.1,24.5,6.9,,,,,,,,,,5.6,7.9,,,
143,대구,2022-05-11,20.7,14.3,0354,26.8,1628,0.0,,0.0,,0.17,0.0,4.7,140,0054,3.4,140,0055,1.7,1458,140,11.1,35,1208,57.4,13.3,1008.5,1016.8,0001,1012.6,1749,1014.8,14.0,5.2,1100,3.32,21.16,,,,,,6.9,4.5,26.6,14.2,,,,,,,,,,4.2,5.9,,{비}2045-2055.,
143,대구,2022-05-12,20.2,15.9,2340,24.6,1124,,,,,,,8.3,140,2357,6.1,110,2359,3.1,2709,110,12.6,48,1548,63.1,14.7,1005.2,1013.9,0001,1009.7,1601,1011.4,14.0,3.6,1100,2.25,16.36,,,,,,8.1,5.8,25.9,15.6,,,,,,,,,,3.7,5.3,,,
143,대구,2022-05-13,15.7,13.3,2358,19.3,1600,0.8,1655,1.6,1630,2.67,2.6,8.6,110,0016,6.0,110,0002,3.0,2608,140,13.2,69,1542,86.4,15.2,1002.2,1010.9,0001,1006.3,1516,1008.6,14.0,0.0,1000,1.15,5.97,,,,,,8.8,5.6,19.3,11.9,,,,,,,,,,1.5,2.1,,{비}1630-{비}{강도0}1800-1910. {박무}1630-{박무}{강도0}1800-{박무}{강도0}2100-{박무}{강도0}2400-,
143,대구,2022-05-14,17.9,11.1,0458,24.6,1447,,,,,,,9.8,290,1223,7.0,290,1227,3.1,2699,290,5.0,22,1412,50.0,9.2,1005.1,1014.7,2330,1008.7,0001,1011.5,14.0,11.4,1200,3.57,27.4,,,,,,4.5,1.4,23.4,5.6,,,,,,,,,,7.3,10.4,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0640.,
143,대구,2022-05-15,17.1,12.8,2355,23.2,1525,,,,,,,7.8,320,0034,5.2,320,0042,2.4,2100,290,3.1,21,1408,42.1,7.8,1007.0,1015.9,0718,1010.2,1757,1013.4,14.1,12.2,1200,3.62,28.66,,,,,,4.0,0.5,25.7,7.1,,,,,,,,,,5.9,8.4,,,
143,대구,2022-05-16,18.5,9.7,0506,25.5,1650,,,,,,,7.9,290,1537,5.8,290,1533,2.0,1753,360,2.7,20,1457,38.5,7.5,1005.8,1014.4,0011,1008.7,1736,1012.2,14.1,12.5,1200,3.58,29.31,,,,,,2.1,0.3,26.0,3.1,,,,,,,,,,6.7,9.6,,,
143,대구,2022-05-17,20.4,10.8,0524,28.2,1349,,,,,,,6.5,290,1441,4.2,250,1526,1.5,1288,320,5.6,17,1415,42.3,9.2,1007.9,1016.5,2345,1012.2,1650,1014.2,14.1,10.1,1200,3.52,25.52,,,,,,1.8,1.1,25.0,3.8,,,,,,,,,,5.6,8.0,,,
143,대구,2022-05-18,23.3,13.0,0536,31.1,1503,,,,,,,8.0,250,1511,5.2,270,1626,2.1,1847,270,8.2,21,1404,42.8,10.9,1010.6,1018.8,0735,1013.9,1617,1016.8,14.1,12.4,1200,3.41,27.05,,,,,,0.3,0.3,29.2,6.9,,,,,,,,,,7.4,10.5,,,
143,대구,2022-05-19,23.0,16.2,0530,29.5,1459,,,,,,,7.6,270,1211,5.2,270,1241,2.0,1696,340,6.5,20,1030,36.9,9.7,1010.6,1018.7,0759,1014.9,1707,1016.9,14.2,7.3,1300,2.74,20.82,,,,,,6.5,0.1,28.1,9.6,,,,,,,,,,5.4,7.7,,,
143,대구,2022-05-20,22.8,17.1,0532,28.6,1453,,,,,,,6.5,290,1959,4.6,270,2003,1.9,1602,290,8.4,17,1416,43.3,11.3,1006.9,1016.4,0012,1009.6,1806,1013.1,14.2,8.5,1300,3.31,23.69,,,,,,5.1,1.1,29.6,13.8,,,,,,,,,,6.1,8.7,,,
143,대구,2022-05-21,23.7,17.9,0211,29.7,1339,,,,,,,9.6,320,1433,5.7,290,1440,3.1,2679,290,12.5,32,1537,51.5,14.5,1002.1,1011.1,0001,1005.1,1756,1008.3,14.2,12.8,1200,3.42,28.2,,,,,,0.6,0.6,31.0,14.7,,,,,,,,,,6.9,9.9,,,
143,대구,2022-05-22,24.8,18.6,0434,32.7,1439,,,,,,,10.0,290,1440,7.0,270,1429,3.7,3162,290,11.4,25,1523,45.6,13.5,1000.9,1009.8,2400,1004.3,1521,1007.0,14.2,12.7,1200,3.35,27.59,,,,,,0.9,0.0,31.5,15.6,,,,,,,,,,7.8,11.1,,,
143,대구,2022-05-23,24.3,15.4,0535,32.3,1603,,,,,,,6.8,290,1259,5.0,270,1306,2.1,1782,140,13.5,31,1628,53.9,15.5,1005.5,1014.0,2353,1009.8,0001,1011.7,14.3,10.3,1100,3.29,24.95,,,,,,4.0,0.0,31.9,12.6,,,,,,,,,,5.8,8.2,,,
143,대구,2022-05-24,26.4,19.3,0349,33.2,1618,,,,,,,9.0,50,1852,7.0,50,1859,2.0,1730,290,12.6,26,1420,45.5,14.7,1006.5,1015.3,0800,1009.3,1706,1012.6,14.3,12.2,1200,3.4,27.43,,,,,,1.5,0.8,34.0,14.6,,,,,,,,,,6.2,8.9,,,
143,대구,2022-05-25,25.5,18.8,0527,33.2,1454,,,,,,,9.5,320,1749,6.5,290,1757,1.8,1560,270,14.9,25,1511,54.9,17.0,1001.5,1011.8,0023,1003.7,1641,1007.7,14.3,10.3,1200,3.34,25.46,,,,,,3.9,1.5,33.9,15.3,,,,,,,,,,6.4,9.2,,{연무}0905-0930.,
143,대구,2022-05-26,22.9,18.7,0627,27.5,1600,,,,,,,9.3,290,0850,5.9,290,0759,3.4,2968,290,8.4,23,1559,41.6,11.2,997.8,1006.5,0853,1001.7,1847,1004.0,14.3,12.6,1200,3.61,30.1,,,,,,3.1,1.4,31.9,18.7,,,,,,,,,,7.4,10.5,,,
143,대구,2022-05-27,23.8,16.4,0417,29.5,1503,,,,,,,13.9,270,1108,9.1,270,1110,4.1,3567,290,7.8,24,1627,37.3,10.6,994.8,1004.8,2357,998.7,1404,1001.0,14.3,13.3,1100,3.36,28.06,,,,,,0.1,0.1,29.2,10.8,,,,,,,,,,8.5,12.2,,,
143,대구,2022-05-28,24.9,15.2,0522,33.0,1510,,,,,,,7.6,320,1737,5.1,290,1255,1.9,1653,290,8.6,20,1755,39.0,11.2,999.4,1007.4,2335,1003.8,1637,1005.6,14.4,13.3,1100,3.03,25.62,,,,,,4.0,0.0,31.3,10.5,,,,,,,,,,6.7,9.5,,,
143,대구,2022-05-29,24.9,16.2,0530,33.0,1418,,,,,,,8.0,160,1602,5.3,160,1631,1.7,1428,180,9.3,21,1311,40.5,11.8,999.1,1007.9,0726,1002.4,1618,1005.3,14.4,13.5,1300,3.57,29.18,,,,,,3.1,0.8,32.7,11.1,,,,,,,,,,6.7,9.6,,{햇무리}1440-1530.,
143,대구,2022-05-30,24.3,20.5,0510,29.6,1542,0.0,,0.0,,0.1,0.0,7.3,290,2247,5.8,290,2249,2.1,1783,290,13.9,36,1312,53.8,16.1,995.3,1004.4,0001,998.3,1612,1001.5,14.4,1.4,1200,2.35,15.53,,,,,,9.3,5.4,31.3,17.4,,,,,,,,,,4.6,6.5,,{비}0430-0436.,
143,대구,2022-05-31,24.7,18.6,0523,31.1,1523,,,,,,,8.9,290,0311,6.1,290,0317,2.9,2505,290,8.8,22,1228,39.4,11.5,1001.1,1009.6,2252,1003.4,0001,1007.3,14.4,13.4,1200,3.54,29.65,,,,,,2.0,0.0,35.2,17.6,,,,,,,,,,6.9,9.9,,,
143,대구,2022-06-01,24.7,18.7,0510,33.1,1525,,,,,,,7.1,290,1442,4.5,290,1444,1.7,1445,50,9.1,20,1426,39.6,11.6,999.9,1009.6,0010,1001.9,1641,1006.0,14.4,10.6,1200,3.39,26.43,,,,,,4.3,0.1,33.9,16.2,,,,,,,,,,6.9,9.9,,,
143,대구,2022-06-02,26.1,17.5,0502,33.5,1526,,,,,,,6.6,290,1304,4.6,340,1743,2.3,1971,290,11.8,21,1546,44.5,14.0,1000.2,1008.1,0758,1004.0,1625,1006.4,14.5,13.3,1200,3.53,29.26,,,,,,0.6,0.0,35.6,13.6,,,,,,,,,,7.7,11.0,,,
143,대구,2022-06-03,23.5,18.7,2348,30.4,1335,,,,,,,11.3,110,1754,7.9,90,1704,3.9,3355,110,15.1,37,1148,61.5,17.2,1004.2,1013.9,2306,1007.6,0001,1010.4,14.5,12.4,1200,3.39,28.06,,,,,,1.4,0.0,32.3,18.2,,,,,,,,,,6.3,9.0,,,
143,대구,2022-06-04,22.1,17.9,0415,28.8,1439,,,,,,,8.1,110,1740,5.4,110,1746,3.7,3154,110,15.2,44,1345,67.0,17.3,1005.5,1014.4,0657,1008.6,1742,1011.7,14.5,8.5,1100,3.19,23.41,,,,,,5.3,0.4,29.8,17.4,,,,,,,,,,4.6,6.5,,{햇무리}1320-1600.,
143,대구,2022-06-05,18.0,17.0,1815,19.3,0937,1.8,1736,7.9,1707,16.0,32.2,8.4,110,2157,6.4,110,2200,2.7,2304,110,16.6,75,0022,92.5,18.9,998.1,1010.3,0040,998.6,2300,1004.4,14.5,0.0,1000,0.88,5.28,,,,,,9.9,6.4,19.5,16.6,,,,,,,,,,1.2,1.7,,{비}0510-0525. {비}0535-{비}{강도0}0600-0740. {비}0930-{비}{강도0}1200-{비}{강도0}1500-{비}{강도1}1800-{비}{강도0}2100-2310. {박무}1310-{박무}{강도0}1500-{박무}{강도0}1800-2050.,
143,대구,2022-06-06,18.7,15.9,2207,23.1,1040,0.3,1419,0.5,1405,2.22,0.8,9.1,20,1606,6.6,50,1611,1.9,1649,110,16.0,67,1041,84.6,18.2,994.9,1006.8,2349,998.5,0736,1001.2,14.5,2.0,1000,1.79,11.13,,,,,,8.1,7.6,22.1,15.5,,,,,,,,,,2.0,2.9,,{비}0207-0210. {비}0317-0322. {박무}0330-0410. {비}1345-{비}{강도0}1500-1510. {비}1550-1630.,
143,대구,2022-06-07,16.5,13.9,0501,21.1,1059,0.3,1705,0.5,1653,5.0,1.1,7.0,110,2115,4.7,90,1001,2.9,2541,110,13.7,58,1059,85.1,15.7,1002.8,1012.3,2316,1006.3,0134,1009.1,14.5,3.7,0900,2.61,13.63,,,,,,8.4,7.3,19.5,13.2,,,,,,,,,,2.1,3.0,,{비}1640-{비}{강도0}1800-1850. {비}1930-{비}{강도0}2100-2220.,
143,대구,2022-06-08,17.5,14.5,0019,22.3,1450,0.0,,0.0,,0.5,0.0,5.6,160,2213,3.9,110,1831,2.5,2191,140,13.4,57,1450,77.8,15.4,1006.6,1015.0,2319,1011.7,0159,1013.0,14.5,3.2,1400,2.42,16.15,,,,,,6.9,4.5,21.4,13.9,,,,,,,,,,2.9,4.1,,{비}0010-0040.,
143,대구,2022-06-09,20.4,13.3,0557,28.2,1513,,,,,,,5.1,110,2209,3.7,140,2312,2.0,1690,110,14.1,41,1208,70.5,16.1,1007.6,1015.8,0831,1011.3,1612,1013.9,14.5,8.5,1200,3.5,24.53,,,,,,4.9,3.1,26.3,13.1,,,,,,,,,,4.3,6.2,,,
143,대구,2022-06-10,22.7,15.2,0500,29.7,1353,,,,,,,5.7,140,0134,4.1,140,0134,1.5,1324,110,15.5,41,1354,67.1,17.6,1007.7,1015.8,0538,1012.1,1828,1014.0,14.5,7.8,1200,3.29,22.57,,,,,,5.5,0.0,28.1,14.3,,,,,,,,,,4.0,5.7,,,
143,대구,2022-06-11,21.4,18.4,2300,26.1,1346,,,,,,,9.8,90,1522,7.2,110,1530,3.4,2914,110,16.2,53,1752,74.0,18.5,1006.7,1014.5,2316,1011.3,1636,1013.0,14.6,7.1,1400,2.98,21.36,,,,,,5.1,1.5,26.2,17.6,,,,,,,,,,4.3,6.2,,,
143,대구,2022-06-12,20.7,16.4,0457,25.8,1442,,,,,,,7.7,90,1024,5.4,110,1913,3.2,2724,110,15.4,53,1409,73.1,17.5,1007.7,1016.0,0657,1012.0,1708,1014.0,14.6,7.7,1200,3.29,23.88,,,,,,5.0,0.8,27.7,14.9,,,,,,,,,,4.2,6.0,,,
143,대구,2022-06-13,19.9,17.2,0358,24.0,1340,,,,,,,10.5,140,1702,7.2,90,1729,4.2,3611,110,15.2,52,1307,75.6,17.3,1004.9,1014.0,0010,1009.3,1626,1011.2,14.6,4.0,1200,3.21,17.7,,,,,,9.4,5.9,23.2,16.7,,,,,,,,,,3.6,5.2,,,
143,대구,2022-06-14,16.9,15.9,2351,19.2,0001,0.5,151,1.7,135,7.17,3.1,8.3,70,0906,5.0,110,0914,2.7,2304,110,15.6,77,0001,92.4,17.7,1003.4,1011.2,1010,1008.5,2351,1009.8,14.6,0.0,1100,1.05,6.93,,,,,,9.6,7.3,18.5,15.8,,,,,,,,,,1.2,1.7,,{비}0135-{비}{강도0}0300-0305. {박무}0140-0220. {비}0810-{비}{강도0}0900-1110. {비}1440-{비}{강도0}1500-1720. {박무}1630-1720.,
143,대구,2022-06-15,19.7,15.5,0359,25.3,1629,1.8,1920,2.1,1829,3.75,3.7,7.2,320,1821,4.6,320,1825,1.0,888,110,17.5,62,1631,88.6,20.0,1000.9,1008.6,0001,1005.0,1756,1007.2,14.6,2.2,1000,2.47,14.37,,,,,,8.5,7.0,22.2,15.5,,,,,,,,,,2.5,3.6,,{비}0010-0030. {비}0230-{비}{강도0}0300-0510. {박무}0230-{박무}{강도0}0300-0540. {소나기}1820-1850. {소나기}1920-1935. {박무}2040-{박무}{강도0}2100-{박무}{강도0}2400-,
143,대구,2022-06-16,23.2,16.8,0523,28.9,1458,,,,,,,6.9,290,1409,4.5,340,1529,1.8,1581,340,16.5,42,1649,69.6,18.8,1001.3,1008.8,2306,1005.9,1732,1007.5,14.6,11.7,1100,3.53,28.2,,,,,,4.1,3.3,29.3,16.3,,,,,,,,,,5.3,7.6,,-{안개}-{시정(미만)}{1km}{안개}0205-{시정(미만)}{0.5km}{안개}0210-{안개}{강도1}0300-{시정(이상)}{0.5km}{안개}0325-{시정(미만)}{0.5km}{안개}0410-{시정(이상)}{0.5km}{안개}0535-{안개}{강도0}0600-{시정(이상)}{1km}{박무}0620-0820.,4.25
143,대구,2022-06-17,25.9,17.4,0455,34.2,1540,,,,,,,6.2,200,1812,3.4,270,1418,1.5,1291,200,17.9,40,1329,63.9,20.6,1001.6,1009.7,0653,1005.0,1712,1007.7,14.6,11.9,1200,3.4,27.8,,,,,,3.6,2.4,33.6,15.2,,,,,,,,,,5.7,8.2,,,
143,대구,2022-06-18,27.9,22.2,0528,34.3,1452,,,,,,,6.5,290,1341,4.3,290,1344,2.1,1844,320,20.3,34,1358,65.3,23.9,1000.5,1008.2,0001,1004.1,1653,1006.6,14.6,9.8,1200,3.37,25.89,,,,,,5.0,3.6,36.6,20.0,,,,,,,,,,5.6,8.0,,,
143,대구,2022-06-19,28.9,23.8,0630,34.5,1621,,,,,,,5.9,290,2209,4.6,270,2211,2.2,1943,290,20.7,42,1442,63.1,24.5,1000.5,1009.1,0702,1003.7,1726,1006.6,14.6,9.9,1200,3.21,25.9,,,,,,3.9,2.6,37.4,23.0,,,,,,,,,,5.8,8.3,,,
143,대구,2022-06-20,28.6,23.6,2333,35.6,1456,1.1,2057,1.7,2012,2.67,2.2,6.4,360,2031,4.5,340,2039,1.9,1638,270,21.7,42,1451,69.8,26.0,997.9,1006.3,0031,1000.9,1732,1004.0,14.6,10.5,1300,3.31,24.93,,,,,,3.9,3.4,38.4,23.1,,,,,,,,,,4.8,6.9,,{소나기}1925-{소나기}{강도0}2100-2145. {박무}2025-2050. {소나기}2225-2245.,
143,대구,2022-06-21,27.8,22.2,0557,34.1,1512,,,,,,,7.3,90,1802,5.3,90,1818,2.3,1989,110,21.8,43,1512,72.6,26.2,997.5,1005.9,2249,1001.5,1511,1003.6,14.6,10.9,1300,3.44,27.25,,,,,,3.5,3.5,33.9,21.5,,,,,,,,,,6.1,8.7,,{박무}0040-0050. {박무}0105-0140. {박무}0330-0405. {박무}0430-0520.,
143,대구,2022-06-22,29.9,23.6,0509,37.1,1528,,,,,,,6.3,270,1551,4.2,270,1433,1.6,1425,270,22.0,38,1424,65.0,26.4,1000.3,1008.1,0721,1004.3,1629,1006.4,14.6,10.2,1200,3.34,25.27,,,,,,2.9,1.8,35.8,21.6,,,,,,,,,,5.4,7.8,,,
143,대구,2022-06-23,27.9,23.4,0508,31.6,1500,0.2,,0.2,,0.83,0.2,7.9,270,2122,4.1,230,1445,2.0,1722,200,22.4,60,1520,72.8,27.2,996.7,1007.3,0050,998.5,2354,1002.8,14.6,1.6,1300,1.6,10.84,,,,,,8.1,6.9,32.6,22.2,,,,,,,,,,2.6,3.7,,{비}1220-1250. {비}2310-2330.,
143,대구,2022-06-24,28.1,23.1,0328,32.9,1547,4.3,255,16.2,217,5.42,32.4,9.2,250,1127,5.6,250,2023,3.1,2650,270,21.5,44,1614,70.0,25.8,992.4,1001.7,2311,995.4,0409,998.4,14.6,7.9,1000,2.89,22.0,,,,,,5.8,4.3,27.9,23.1,,,,,,,,,,5.7,8.1,,{비}0010-{비}{강도1}0300-0430. {박무}0020-{박무}{강도1}0300-0410. {비}0505-{비}{강도1}0600-0610.,
143,대구,2022-06-25,28.2,22.8,0523,34.4,1438,,,,,,,7.0,160,1644,5.0,270,1432,2.4,2064,270,21.1,45,1408,67.0,25.1,999.6,1008.7,2354,1001.7,0001,1005.7,14.6,12.0,1300,3.12,25.75,,,,,,4.1,2.4,29.1,20.3,,,,,,,,,,5.0,7.2,,,
143,대구,2022-06-26,28.4,24.4,0509,32.8,1503,,,,,,,6.6,230,1602,3.7,180,1440,1.7,1445,160,22.7,58,1821,72.1,27.5,1004.3,1013.4,2313,1007.7,0342,1010.4,14.6,4.0,1400,2.17,14.82,,,,,,7.1,5.8,29.5,22.5,,,,,,,,,,3.2,4.5,,,
143,대구,2022-06-27,27.3,25.4,2350,30.1,1057,2.9,1234,4.1,1144,6.75,5.4,6.1,140,2358,3.8,110,1629,1.8,1519,70,24.6,71,1102,86.3,31.0,1003.9,1012.4,0001,1008.6,1734,1010.0,14.6,0.0,1000,1.03,6.72,,,,,,9.6,8.3,27.5,24.1,,,,,,,,,,1.9,2.7,,{비}0555-{비}{강도0}0600-0615. {비}0745-0805. {비}1128-{비}{강도0}1200-{소나기}1230-{비}1310-{비}{강도0}1500-1550. {비}1648-1701. {비}2140-2155. {비}2245-{비}{강도0}2400-,
143,대구,2022-06-28,28.9,24.8,0009,32.3,1233,0.4,140,0.5,56,2.02,0.7,8.4,110,1424,5.0,230,1317,2.6,2284,200,23.0,59,1308,71.3,28.2,1000.6,1008.9,0008,1005.2,1552,1006.6,14.6,4.2,1200,3.13,18.53,,,,,,7.9,6.8,28.8,23.6,,,,,,,,,,4.3,6.1,,-{비}-0125. {비}0140-0210. {비}1140-1146.,
143,대구,2022-06-29,29.5,27.7,1830,33.7,1403,0.0,,0.0,,0.17,0.0,8.7,270,0858,5.1,250,1434,2.4,2068,200,23.0,54,1406,68.5,28.0,1001.0,1009.9,2317,1005.2,0359,1007.0,14.6,3.0,1300,2.54,15.1,,,,,,8.1,7.1,30.6,26.8,,,,,,,,,,3.7,5.3,,{비}0210-0220.,
143,대구,2022-06-30,29.8,26.5,2352,34.8,1411,,,,,,,7.0,290,0942,4.4,270,0907,1.9,1662,230,23.0,50,1600,68.0,28.0,1005.4,1014.5,2324,1009.7,0354,1011.5,14.6,7.3,1400,3.28,19.7,,,,,,5.4,4.1,35.3,23.9,,,,,,,,,,4.5,6.4,,,
143,대구,2022-07-01,29.8,24.0,0421,36.2,1555,,,,,,,6.4,270,1543,5.0,270,1504,1.4,1237,110,22.9,44,1441,68.6,27.9,1008.4,1016.2,0755,1012.6,1653,1014.5,14.6,11.0,1000,2.99,24.03,,,,,,2.5,1.8,35.8,21.2,,,,,,,,,,5.0,7.2,,,
