Id,URL,Player,Age,Born,Position,BatThrow,HtWt,Career,Draft,Season,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SF,SH,E,AVG,SLG,OBP,OPS
95835,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95835,심성보,24,1973-02-16,OF,L/L,180cm/75kg,북일고-단국대-쌍방울-LG,,1997,쌍방울,118,435,390,52,105,23,3,15,179,73,5,6,30,6,65,12,7,2,9,0.269,0.459,0.326,0.785
95835,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95835,심성보,25,1973-02-16,OF,L/L,180cm/75kg,북일고-단국대-쌍방울-LG,,1998,쌍방울,126,521,469,61,126,24,5,24,232,86,9,5,38,4,110,12,8,2,3,0.269,0.495,0.324,0.819
95835,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95835,심성보,26,1973-02-16,OF,L/L,180cm/75kg,북일고-단국대-쌍방울-LG,,1999,쌍방울,59,174,157,19,41,7,0,6,66,22,1,3,14,2,31,1,1,0,7,0.261,0.42,0.328,0.748
95835,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95835,심성보,27,1973-02-16,OF,L/L,180cm/75kg,북일고-단국대-쌍방울-LG,,2000,SK,20,49,46,5,7,2,1,0,11,2,0,1,2,1,14,3,0,0,1,0.152,0.239,0.204,0.443
95835,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95835,심성보,28,1973-02-16,OF,L/L,180cm/75kg,북일고-단국대-쌍방울-LG,,2001,LG,97,247,219,21,61,11,0,2,78,34,3,2,19,0,39,1,3,6,2,0.279,0.356,0.332,0.688
95835,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95835,심성보,29,1973-02-16,OF,L/L,180cm/75kg,북일고-단국대-쌍방울-LG,,2002,LG,72,166,149,13,32,4,1,3,47,13,2,0,13,1,34,1,0,3,3,0.215,0.315,0.282,0.597
95835,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95835,심성보,30,1973-02-16,OF,L/L,180cm/75kg,북일고-단국대-쌍방울-LG,,2003,삼성,38,66,57,7,12,3,0,1,18,9,0,1,6,1,15,0,0,2,1,0.211,0.316,0.297,0.613
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,20,1995-04-28,SS,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2015,KT,106,146,142,16,24,7,0,1,34,14,5,2,2,0,35,4,0,2,10,0.169,0.239,0.181,0.42
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,21,1995-04-28,SS,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2016,KT,122,251,236,36,57,9,1,3,77,17,17,1,8,0,40,5,2,5,13,0.242,0.326,0.264,0.59
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,22,1995-04-28,3B,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2017,KT,103,303,286,38,82,15,2,4,113,26,18,5,8,4,58,4,1,4,19,0.287,0.395,0.314,0.709
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,23,1995-04-28,3B,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2018,KT,135,403,367,49,95,23,3,4,136,29,11,11,20,4,58,4,0,12,13,0.259,0.371,0.304,0.675
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,24,1995-04-28,SS,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2019,KT,138,433,391,54,109,13,1,3,133,28,24,3,23,6,68,7,1,12,11,0.279,0.34,0.328,0.668
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,25,1995-04-28,SS,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2020,KT,144,535,476,58,112,16,3,3,143,51,35,11,37,2,98,7,4,16,21,0.235,0.3,0.291,0.591
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,26,1995-04-28,SS,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2021,KT,139,460,407,61,109,20,2,6,151,48,16,6,32,4,65,2,6,11,19,0.268,0.371,0.323,0.694
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,27,1995-04-28,SS,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2022,KT,132,449,388,69,93,8,2,4,117,34,23,2,43,2,75,11,4,12,16,0.24,0.302,0.316,0.618
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,29,1995-04-28,SS,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2024,KT,53,192,169,22,45,4,0,3,58,28,7,1,17,1,29,3,0,5,8,0.266,0.343,0.337,0.68
64006,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,심우준,30,1995-04-28,SS,R/R,183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,14 KT 2차 특별 14순위,2025,한화,94,275,247,39,57,9,1,2,74,22,11,1,17,3,49,4,1,7,7,0.231,0.3,0.287,0.587
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,30,1953-07-30,C,R/R,,부산고-성균관대,,1983,롯데,68,201,182,19,41,4,0,3,54,13,3,1,12,4,22,2,0,3,3,0.225,0.297,0.288,0.585
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,31,1953-07-30,C,R/R,,부산고-성균관대,,1984,롯데,70,212,188,19,47,10,1,0,59,19,6,4,11,1,19,4,0,12,5,0.25,0.314,0.295,0.609
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,32,1953-07-30,C,R/R,,부산고-성균관대,,1985,MBC,76,209,189,14,39,3,0,3,51,15,4,1,17,1,23,3,0,2,10,0.206,0.27,0.275,0.545
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,33,1953-07-30,C,R/R,,부산고-성균관대,,1986,MBC,48,111,98,9,23,7,0,0,30,12,1,0,5,1,14,3,1,6,2,0.235,0.306,0.276,0.582
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,34,1953-07-30,C,R/R,,부산고-성균관대,,1987,MBC,69,146,128,12,24,1,0,1,28,6,1,3,16,1,18,1,0,1,4,0.188,0.219,0.283,0.502
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,35,1953-07-30,C,R/R,,부산고-성균관대,,1988,MBC,73,187,163,13,33,0,0,2,39,9,2,0,14,3,22,1,1,6,9,0.202,0.239,0.276,0.515
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,36,1953-07-30,C,R/R,,부산고-성균관대,,1989,MBC,65,92,82,3,12,2,0,0,14,4,1,0,6,2,11,3,1,1,4,0.146,0.171,0.22,0.391
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,37,1953-07-30,C,R/R,,부산고-성균관대,,1990,LG,70,99,90,12,19,0,0,1,22,12,3,0,7,1,14,0,0,1,4,0.211,0.244,0.276,0.52
83571,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=83571,심재원,38,1953-07-30,C,R/R,,부산고-성균관대,,1991,LG,13,8,8,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5
98762,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=98762,심재윤,24,1975-08-24,C,R/R,186cm/87kg,동산고-인하대,,1999,한화,50,71,66,13,13,2,0,5,30,12,1,0,2,2,23,0,1,0,0,0.197,0.455,0.239,0.694
98762,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=98762,심재윤,25,1975-08-24,C,R/R,186cm/87kg,동산고-인하대,,2000,한화,84,102,87,15,21,3,1,4,38,8,1,2,12,2,28,4,0,1,1,0.241,0.437,0.347,0.784
98762,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=98762,심재윤,26,1975-08-24,C,R/R,186cm/87kg,동산고-인하대,,2001,한화,6,7,6,0,1,1,0,0,2,0,0,0,1,0,2,1,0,0,0,0.167,0.333,0.286,0.619
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,23,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,1995,LG,106,299,239,32,55,10,4,4,85,18,2,5,52,5,42,1,2,1,3,0.23,0.356,0.376,0.732
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,24,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,1996,LG,118,471,389,59,111,15,1,18,182,72,1,4,64,11,58,7,7,0,7,0.285,0.468,0.395,0.863
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,25,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,1997,LG,117,478,411,54,117,23,1,15,187,84,5,2,54,2,51,8,10,1,6,0.285,0.455,0.363,0.818
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,26,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,1998,LG,124,490,412,47,110,22,1,11,167,70,0,1,59,7,65,6,11,1,8,0.267,0.405,0.36,0.765
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,27,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,1999,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,,
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,28,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2000,현대,130,502,430,66,114,30,1,21,209,75,3,2,51,15,59,7,3,3,4,0.265,0.486,0.361,0.847
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,29,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2001,두산,117,469,369,83,127,20,1,24,221,88,7,1,86,7,50,6,3,4,6,0.344,0.599,0.473,1.072
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,30,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2002,두산,119,463,383,56,94,16,3,15,161,57,2,1,67,6,55,11,7,0,5,0.245,0.42,0.361,0.781
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,31,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2003,두산,111,322,276,28,65,16,0,5,96,27,1,0,39,3,44,6,4,0,2,0.236,0.348,0.332,0.68
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,32,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2004,KIA,128,469,372,64,105,23,2,22,198,81,1,4,79,6,54,7,9,3,3,0.282,0.532,0.408,0.94
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,33,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2005,KIA,94,309,252,34,64,9,0,12,109,39,3,1,43,7,50,6,4,3,2,0.254,0.433,0.373,0.806
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,34,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2006,KIA,56,139,119,7,21,5,0,2,32,7,0,2,16,0,24,1,3,1,1,0.176,0.269,0.268,0.537
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,35,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2007,KIA,25,58,51,9,12,4,0,0,16,4,0,0,7,0,6,3,0,0,0,0.235,0.314,0.328,0.642
95114,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=95114,심재학,36,1972-10-18,OF,L/L,184cm/96kg,영중초-충암중-충암고-고려대-LG-현대-두산-KIA,,2008,KIA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
55438,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55438,심재훈,19,2006-03-03,2B,R/R,180cm/80kg,삼일초-평촌중-유신고,25 삼성 2라운드 13순위,2025,삼성,31,43,38,8,7,0,0,0,7,2,3,1,4,0,13,0,0,1,0,0.184,0.184,0.262,0.446
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,19,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,1994,OB,32,66,61,4,10,4,0,3,23,9,0,0,2,2,15,1,0,1,1,0.164,0.377,0.215,0.592
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,20,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,1995,OB,116,405,362,63,102,19,0,21,184,59,4,2,29,8,78,6,5,1,2,0.282,0.508,0.344,0.852
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,21,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,1996,OB,107,425,371,51,92,16,3,18,168,54,4,5,40,8,85,5,4,2,5,0.248,0.453,0.331,0.784
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,22,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,1997,OB,40,145,122,17,30,5,0,5,50,22,2,1,22,0,27,1,1,0,1,0.246,0.41,0.359,0.769
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,23,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,1998,OB,126,518,477,71,140,29,4,19,234,73,4,1,34,5,82,5,1,1,4,0.294,0.491,0.346,0.837
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,24,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,1999,두산,132,544,480,79,161,35,1,31,291,110,1,4,53,8,77,17,3,0,3,0.335,0.606,0.408,1.014
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,25,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2000,두산,126,542,454,75,138,21,2,29,250,91,3,0,69,10,67,12,10,0,6,0.304,0.551,0.4,0.951
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,26,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2001,현대,107,453,381,67,112,19,1,18,187,70,8,2,60,11,75,11,1,0,5,0.294,0.491,0.404,0.895
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,27,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2002,현대,133,577,502,101,161,22,1,46,323,119,2,1,69,3,114,13,3,0,1,0.321,0.643,0.404,1.047
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,28,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2003,현대,133,601,460,110,154,16,1,53,331,142,6,2,124,9,63,14,7,1,5,0.335,0.72,0.478,1.198
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,29,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2004,현대,102,455,367,64,94,14,1,22,176,78,0,1,75,6,128,11,7,0,0,0.256,0.48,0.385,0.865
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,30,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2005,삼성,124,528,433,77,119,14,0,28,217,87,3,2,89,4,116,12,1,1,1,0.275,0.501,0.402,0.903
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,31,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2006,삼성,26,96,85,8,12,1,0,1,16,7,0,0,8,2,22,3,1,0,0,0.141,0.188,0.229,0.417
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,32,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2007,삼성,124,515,427,64,110,17,0,31,220,101,6,0,83,3,113,10,1,1,0,0.258,0.515,0.381,0.896
94204,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=94204,심정수,33,1975-05-05,OF,R/R,182cm/100kg,수유초-동대문중-동대문상고-OB-두산-현대,,2008,삼성,22,88,68,8,16,0,0,3,25,7,0,1,20,0,11,5,0,0,0,0.235,0.368,0.409,0.777
71648,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=71648,심제훈,23,1978-10-11,OF,R/R,178cm/78kg,부산고-동아대-해태-KIA,,2001,KIA,55,24,23,10,2,1,0,0,3,0,2,2,0,0,8,1,0,1,2,0.087,0.13,0.087,0.217
71648,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=71648,심제훈,24,1978-10-11,OF,R/R,178cm/78kg,부산고-동아대-해태-KIA,,2002,KIA,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
71648,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=71648,심제훈,26,1978-10-11,OF,R/R,178cm/78kg,부산고-동아대-해태-KIA,,2004,롯데,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
65523,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=65523,아두치,30,1985-05-15,OF,L/L,188cm/95kg,미국 에버그린파크고,15 롯데 자유선발,2015,롯데,132,594,526,105,165,34,5,28,293,106,24,10,55,8,118,9,5,0,3,0.314,0.557,0.384,0.941
65523,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=65523,아두치,31,1985-05-15,OF,L/L,188cm/95kg,미국 에버그린파크고,15 롯데 자유선발,2016,롯데,64,272,247,46,72,18,3,7,117,41,15,2,18,1,59,5,5,1,2,0.291,0.474,0.336,0.81
69530,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=69530,아수아헤,28,1991-11-02,2B,L/R,175cm/72kg,베네수엘라 Aquinas(고)-롯데,19 롯데 자유선발,2019,롯데,49,194,163,34,41,5,4,2,60,21,4,2,26,1,24,0,1,3,3,0.252,0.368,0.356,0.724
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,22,1970-02-13,3B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,1992,OB,19,33,29,1,3,0,0,0,3,1,0,0,3,0,8,1,1,0,3,0.103,0.103,0.182,0.285
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,23,1970-02-13,3B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,1993,OB,75,170,147,15,30,9,0,2,45,10,1,1,12,5,22,2,0,6,3,0.204,0.306,0.287,0.593
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,24,1970-02-13,3B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,1994,OB,77,180,151,20,36,5,0,6,59,20,0,3,19,5,24,1,0,5,6,0.238,0.391,0.343,0.734
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,25,1970-02-13,3B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,1995,OB,103,299,268,34,75,10,3,5,106,38,0,1,19,2,34,6,2,8,15,0.28,0.396,0.33,0.726
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,26,1970-02-13,3B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,1996,OB,125,475,426,43,107,19,2,8,154,42,0,1,39,3,65,11,4,3,12,0.251,0.362,0.316,0.678
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,27,1970-02-13,3B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,1997,OB,69,258,225,31,64,9,1,9,102,34,2,2,21,6,37,11,1,5,8,0.284,0.453,0.36,0.813
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,28,1970-02-13,3B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,1998,OB,116,408,362,32,90,23,0,6,131,38,4,1,29,5,45,6,4,8,11,0.249,0.362,0.31,0.672
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,29,1970-02-13,2B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,1999,두산,114,337,291,33,72,7,0,7,100,32,5,1,28,5,34,13,2,11,7,0.247,0.344,0.322,0.666
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,30,1970-02-13,2B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2000,두산,114,377,328,48,91,16,1,9,136,39,1,0,35,6,29,8,3,5,13,0.277,0.415,0.355,0.77
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,31,1970-02-13,2B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2001,두산,131,539,457,68,129,31,1,17,213,87,4,1,54,13,51,17,9,6,18,0.282,0.466,0.368,0.834
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,32,1970-02-13,2B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2002,두산,130,548,486,50,140,24,4,8,196,58,5,4,44,5,65,13,7,6,6,0.288,0.403,0.349,0.752
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,33,1970-02-13,2B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2003,두산,128,539,475,65,158,28,3,10,222,72,1,1,48,5,43,21,5,6,5,0.333,0.467,0.396,0.863
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,34,1970-02-13,2B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2004,두산,125,525,447,57,125,20,1,10,177,51,8,3,54,13,44,15,2,9,8,0.28,0.396,0.372,0.768
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,35,1970-02-13,2B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2005,두산,105,415,355,54,104,19,0,4,135,62,1,2,44,9,39,10,3,4,3,0.293,0.38,0.382,0.762
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,36,1970-02-13,1B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2006,두산,125,499,423,45,120,21,0,15,186,70,3,1,50,16,45,19,4,6,9,0.284,0.44,0.377,0.817
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,37,1970-02-13,1B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2007,두산,109,400,351,26,96,17,4,2,127,49,1,0,33,6,27,13,6,4,2,0.274,0.362,0.341,0.703
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,38,1970-02-13,1B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2008,두산,51,134,113,9,29,5,0,1,37,12,1,1,14,4,16,3,2,1,1,0.257,0.327,0.353,0.68
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,39,1970-02-13,1B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2009,SK,42,67,58,6,12,2,0,1,17,5,0,0,1,1,9,2,0,7,0,0.207,0.293,0.233,0.526
92207,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=92207,안경현,40,1970-02-13,1B,R/R,182cm/82kg,중앙초-원주중-원주고-연세대-OB-두산,92 OB 2차,2010,SK,8,15,13,2,2,0,0,1,5,2,0,0,1,0,2,0,0,1,0,0.154,0.385,0.214,0.599
50202,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=50202,안권수,27,1993-04-19,OF,L/R,175cm/80kg,일본 타카사초-일본 키시중-일본 와세다실업고-일본 와세다대-두산-롯데,20 두산 2차 10라운드 99순위,2020,두산,68,41,37,10,10,0,0,0,10,3,2,1,2,0,5,1,1,1,0,0.27,0.27,0.3,0.57
50202,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=50202,안권수,28,1993-04-19,OF,L/R,175cm/80kg,일본 타카사초-일본 키시중-일본 와세다실업고-일본 와세다대-두산-롯데,20 두산 2차 10라운드 99순위,2021,두산,87,47,42,17,10,0,1,0,12,4,3,0,3,0,3,0,0,2,0,0.238,0.286,0.289,0.575
50202,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=50202,안권수,29,1993-04-19,OF,L/R,175cm/80kg,일본 타카사초-일본 키시중-일본 와세다실업고-일본 와세다대-두산-롯데,20 두산 2차 10라운드 99순위,2022,두산,76,267,239,43,71,7,2,0,82,20,3,4,26,1,40,6,0,1,7,0.297,0.343,0.368,0.711
50202,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=50202,안권수,30,1993-04-19,OF,L/R,175cm/80kg,일본 타카사초-일본 키시중-일본 와세다실업고-일본 와세다대-두산-롯데,20 두산 2차 10라운드 99순위,2023,롯데,95,309,268,42,72,6,1,2,86,29,16,7,30,1,40,4,3,7,3,0.269,0.321,0.341,0.662
87270,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87270,안대환,25,1962-09-14,OF,R/R,,영남대,,1987,OB,29,12,10,4,2,1,0,0,3,0,0,1,2,0,1,0,0,0,0,0.2,0.3,0.333,0.633
