gameId,gameDate,homeTeam,awayTeam,homeScore,awayScore
20220521KTSS02022,20220521,SS,KT,2,5
20220522SSG1,20220522,,,0,0
20220521NCHT02022,20220521,HT,NC,4,7
20220522HHWO02022,20220522,WO,HH,5,6
20220522KTSS02022,20220522,SS,KT,4,3
20220522LGSK02022,20220522,SK,LG,3,1
20220524SSG1,20220524,,,0,0
20220522LTOB02022,20220522,OB,LT,4,5
20220524HTSS02022,20220524,SS,HT,3,4
20220522NCHT02022,20220522,HT,NC,8,6
20220524KTNC02022,20220524,NC,KT,3,2
20220524LTSK02022,20220524,SK,LT,3,2
20220524OBHH02022,20220524,HH,OB,6,3
20220524WOLG02022,20220524,LG,WO,4,6
20220525KTNC02022,20220525,NC,KT,2,3
20220525SSG1,20220525,,,0,0
20220525LTSK02022,20220525,SK,LT,9,1
20220525HTSS02022,20220525,SS,HT,5,11
20220525OBHH02022,20220525,HH,OB,14,1
20220526SPOBB1,20220526,,,0,0
20220525WOLG02022,20220525,LG,WO,5,10
20220526SSG1,20220526,,,0,0
20220526SPOBB2,20220526,,,0,0
20220526HTSS02022,20220526,SS,HT,7,9
20220526KTNC02022,20220526,NC,KT,1,2
20220526LTSK02022,20220526,SK,LT,6,5
20220526OBHH02022,20220526,HH,OB,3,24
20220526WOLG02022,20220526,LG,WO,5,12
20220527SPOBB3,20220527,,,0,0
20220527SPOBB2,20220527,,,0,0
20220527HHKT02022,20220527,KT,HH,0,4
20220527SKHT02022,20220527,HT,SK,1,8
20220527OBNC02022,20220527,NC,OB,1,6
20220527SSLG02022,20220527,LG,SS,5,0
20220527WOLT02022,20220527,LT,WO,0,8
20220528SPOBB1,20220528,,,0,0
20220528SKHT02022,20220528,HT,SK,9,3
20220528WOLT02022,20220528,LT,WO,3,6
20220528SPOBB2,20220528,,,0,0
20220528HHKT02022,20220528,KT,HH,8,9
20220528OBNC02022,20220528,NC,OB,5,0
20220528SSLG02022,20220528,LG,SS,9,4
20220529HHKT02022,20220529,KT,HH,4,12
20220529OBNC02022,20220529,NC,OB,0,1
20220529SSLG02022,20220529,LG,SS,4,8
20220529SKHT02022,20220529,HT,SK,7,9
20220529WOLT02022,20220529,LT,WO,0,4
20220530SPOBB1,20220530,,,0,0
20220531SSG1,20220531,,,0,0
20220531KTSK02022,20220531,SK,KT,1,2
20220531HTOB02022,20220531,OB,HT,10,13
20220531LGLT02022,20220531,LT,LG,7,5
20220531NCHH02022,20220531,HH,NC,5,10
20220601SSG1,20220601,,,0,0
20220531SSWO02022,20220531,WO,SS,3,2
20220601HTOB02022,20220601,OB,HT,3,7
20220601KTSK02022,20220601,SK,KT,2,1
20220601LGLT02022,20220601,LT,LG,5,14
20220601NCHH02022,20220601,HH,NC,3,0
20220601SSWO02022,20220601,WO,SS,2,4
20220602SSG1,20220602,,,0,0
20220602HTOB02022,20220602,OB,HT,3,4
20220602KTSK02022,20220602,SK,KT,1,14
20220602LGLT02022,20220602,LT,LG,2,2
20220602SSWO02022,20220602,WO,SS,6,5
20220602NCHH02022,20220602,HH,NC,3,4
20220603LTNC02022,20220603,NC,LT,5,1
20220603HTKT02022,20220603,KT,HT,5,2
20220603OBSS02022,20220603,SS,OB,8,5
20220603SKLG02022,20220603,LG,SK,7,1
20220603WOHH02022,20220603,HH,WO,14,2
20220604HTKT02022,20220604,KT,HT,4,3
20220604SKLG02022,20220604,LG,SK,6,2
20220604LTNC02022,20220604,NC,LT,2,3
20220604OBSS02022,20220604,SS,OB,8,16
20220604WOHH02022,20220604,HH,WO,3,4
20220605HTKT02022,20220605,KT,HT,2,2
20220605SKLG02022,20220605,LG,SK,0,2
20220607HHOB02022,20220607,OB,HH,3,1
20220607KTWO02022,20220607,WO,KT,3,0
20220607SKNC02022,20220607,NC,SK,6,2
20220607SSLT02022,20220607,LT,SS,4,7
20220608HHOB02022,20220608,OB,HH,1,5
20220608KTWO02022,20220608,WO,KT,5,5
20220608LGHT02022,20220608,HT,LG,7,11
20220608SKNC02022,20220608,NC,SK,2,2
20220608SSLT02022,20220608,LT,SS,2,4
20220609KTWO02022,20220609,WO,KT,1,7
20220609HHOB02022,20220609,OB,HH,16,7
20220609LGHT02022,20220609,HT,LG,5,1
20220609SKNC02022,20220609,NC,SK,5,4
20220609SSLT02022,20220609,LT,SS,7,6
20220610SSG1,20220610,,,0,0
20220610HHSK02022,20220610,SK,HH,9,2
20220610NCSS02022,20220610,SS,NC,1,9
20220610KTLT02022,20220610,LT,KT,4,9
20220610OBLG02022,20220610,LG,OB,10,7
20220611SSG1,20220611,,,0,0
20220610WOHT02022,20220610,HT,WO,6,10
20220611HHSK02022,20220611,SK,HH,4,2
20220611KTLT02022,20220611,LT,KT,0,4
20220611NCSS02022,20220611,SS,NC,1,4
20220611OBLG02022,20220611,LG,OB,4,5
20220612SSG1,20220612,,,0,0
20220612HHSK02022,20220612,SK,HH,13,11
20220611WOHT02022,20220611,HT,WO,5,2
20220612KTLT02022,20220612,LT,KT,13,0
20220612NCSS02022,20220612,SS,NC,4,2
20220612OBLG02022,20220612,LG,OB,9,6
20220612WOHT02022,20220612,HT,WO,8,10
20220614OBWO02022,20220614,WO,OB,2,0
20220614SKKT02022,20220614,KT,SK,5,4
20220615HTNC02022,20220615,NC,HT,7,2
20220614SSLG02022,20220614,LG,SS,7,0
20220615LTHH02022,20220615,HH,LT,5,11
20220615SKKT02022,20220615,KT,SK,6,3
20220616HTNC02022,20220616,NC,HT,2,4
20220616LTHH02022,20220616,HH,LT,0,3
20220615SSLG02022,20220615,LG,SS,3,6
20220616OBWO02022,20220616,WO,OB,6,2
20220616SKKT02022,20220616,KT,SK,0,6
20220616SSLG02022,20220616,LG,SS,2,1
20220615OBWO02022,20220615,WO,OB,3,4
20220617HHNC02022,20220617,NC,HH,1,1
20220617KTOB02022,20220617,OB,KT,2,4
20220617LGWO02022,20220617,WO,LG,2,4
20220617SKLT02022,20220617,LT,SK,2,6
20220617SSHT02022,20220617,HT,SS,5,3
20220618KODBF1,20220618,,,0,0
20220618LGWO02022,20220618,WO,LG,2,0
20220618KTOB02022,20220618,OB,KT,5,0
20220618HHNC02022,20220618,NC,HH,3,2
20220618SKLT02022,20220618,LT,SK,5,10
20220619LGWO02022,20220619,WO,LG,2,4
20220619HHNC02022,20220619,NC,HH,6,3
20220618SSHT02022,20220618,HT,SS,2,6
20220619KTOB02022,20220619,OB,KT,1,7
20220619SSHT02022,20220619,HT,SS,3,7
20220619SKLT02022,20220619,LT,SK,7,4
20220621SSG1,20220621,,,0,0
20220621HHLG02022,20220621,LG,HH,10,4
20220621LTHT02022,20220621,HT,LT,6,5
20220621NCKT02022,20220621,KT,NC,8,1
20220621OBSK02022,20220621,SK,OB,2,16
20220621WOSS02022,20220621,SS,WO,3,4
20220622HHLG02022,20220622,LG,HH,6,5
20220622SSG1,20220622,,,0,0
20220622WOSS02022,20220622,SS,WO,0,6
20220622NCKT02022,20220622,KT,NC,0,11
20220622LTHT02022,20220622,HT,LT,5,7
20220622OBSK02022,20220622,SK,OB,6,5
20220623LTHT02022,20220623,HT,LT,7,4
20220623WOSS02022,20220623,SS,WO,1,6
20220624SSG1,20220624,,,0,0
20220624HTOB02022,20220624,OB,HT,3,4
20220624LGKT02022,20220624,KT,LG,9,6
20220624NCSK02022,20220624,SK,NC,14,2
20220624SSHH02022,20220624,HH,SS,3,0
20220624WOLT02022,20220624,LT,WO,5,1
20220625SSG1,20220625,,,0,0
20220625HTOB02022,20220625,OB,HT,6,8
20220625LGKT02022,20220625,KT,LG,2,7
20220625SSHH02022,20220625,HH,SS,2,5
20220625NCSK02022,20220625,SK,NC,8,1
20220626SSG1,20220626,,,0,0
20220625WOLT02022,20220625,LT,WO,5,13
20220626HTOB02022,20220626,OB,HT,8,4
20220626NCSK02022,20220626,SK,NC,7,3
20220626LGKT02022,20220626,KT,LG,1,3
20220626SSHH02022,20220626,HH,SS,2,6
20220626WOLT02022,20220626,LT,WO,4,9
20220628HTWO02022,20220628,WO,HT,5,2
20220628KTSS02022,20220628,SS,KT,4,14
20220628NCLG02022,20220628,LG,NC,5,0
20220628OBLT02022,20220628,LT,OB,3,3
20220628SKHH02022,20220628,HH,SK,6,3
20220629HTWO02022,20220629,WO,HT,1,0
20220629KTSS02022,20220629,SS,KT,8,2
20220629SKHH02022,20220629,HH,SK,3,8
20220630KTSS02022,20220630,SS,KT,2,13
20220630HTWO02022,20220630,WO,HT,5,4
20220701SSG1,20220701,,,0,0
20220630OBLT02022,20220630,LT,OB,5,1
20220701HHWO02022,20220701,WO,HH,7,5
20220701HTSK02022,20220701,SK,HT,7,6
20220701LTLG02022,20220701,LG,LT,2,1
20220701OBKT02022,20220701,KT,OB,11,7
20220702HHWO02022,20220702,WO,HH,3,0
20220702HTSK02022,20220702,SK,HT,2,1
20220702SSG1,20220702,,,0,0
20220702OBKT02022,20220702,KT,OB,8,3
20220702LTLG02022,20220702,LG,LT,1,8
20220702SSNC02022,20220702,NC,SS,17,1
20220703HHWO02022,20220703,WO,HH,2,1
20220703SSG1,20220703,,,0,0
20220703HTSK02022,20220703,SK,HT,3,2
20220703OBKT02022,20220703,KT,OB,6,0
20220703LTLG02022,20220703,LG,LT,4,1
20220703SSNC02022,20220703,NC,SS,11,6
20220705SSG1,20220705,,,0,0
20220705LGSS02022,20220705,SS,LG,1,4
20220705LTSK02022,20220705,SK,LT,4,3
20220705NCHH02022,20220705,HH,NC,0,1
20220705WOOB02022,20220705,OB,WO,3,4
20220706SSG1,20220706,,,0,0
20220706LGSS02022,20220706,SS,LG,9,10
20220706KTHT02022,20220706,HT,KT,1,8
20220706LTSK02022,20220706,SK,LT,5,12
20220706NCHH02022,20220706,HH,NC,3,4
20220706WOOB02022,20220706,OB,WO,5,2
20220707SSG1,20220707,,,0,0
20220707LGSS02022,20220707,SS,LG,9,11
20220707LTSK02022,20220707,SK,LT,8,1
20220707NCHH02022,20220707,HH,NC,12,11
20220707WOOB02022,20220707,OB,WO,4,2
20220708HHHT02022,20220708,HT,HH,5,3
20220708LGOB02022,20220708,OB,LG,4,11
20220708LTKT02022,20220708,KT,LT,6,3
20220708NCWO02022,20220708,WO,NC,3,2
20220708SKSS02022,20220708,SS,SK,8,9
20220709HHHT02022,20220709,HT,HH,6,5
20220709NCWO02022,20220709,WO,NC,10,1
20220709LGOB02022,20220709,OB,LG,6,8
20220709LTKT02022,20220709,KT,LT,3,1
20220710NCWO02022,20220710,WO,NC,2,0
20220710HHHT02022,20220710,HT,HH,6,3
20220709SKSS02022,20220709,SS,SK,10,13
20220710LGOB02022,20220710,OB,LG,0,9
20220710LTKT02022,20220710,KT,LT,1,9
20220710SKSS02022,20220710,SS,SK,2,7
20220712SSG1,20220712,,,0,0
20220712HHLT02022,20220712,LT,HH,3,2
20220712HTLG02022,20220712,LG,HT,1,7
20220712OBNC02022,20220712,NC,OB,7,11
20220712SSKT02022,20220712,KT,SS,4,3
20220713HHLT02022,20220713,LT,HH,2,0
20220712WOSK02022,20220712,SK,WO,7,3
20220713OBNC02022,20220713,NC,OB,4,1
20220714HHLT02022,20220714,LT,HH,10,7
20220714SSG1,20220714,,,0,0
20220714OBNC02022,20220714,NC,OB,3,11
20220714HTLG02022,20220714,LG,HT,6,2
20220714SSKT02022,20220714,KT,SS,1,0
20220714WOSK02022,20220714,SK,WO,4,1
20220715KBO1,20220715,,,0,0
99990716WEEA02022,20220716,EA,WE,3,6
20220721SPOBB1,20220721,,,0,0
20220721SPOBB2,20220721,,,0,0
20220722SPOBB1,20220722,,,0,0
20220722SPOBB2,20220722,,,0,0
20220722KTHH02022,20220722,HH,KT,8,0
20220722HTLT02022,20220722,LT,HT,2,5
20220722LGNC02022,20220722,NC,LG,5,4
20220722SKOB02022,20220722,OB,SK,0,1
20220723SPOBB1,20220723,,,0,0
20220723SPOBB2,20220723,,,0,0
20220722SSWO02022,20220722,WO,SS,3,2
20220723SSWO02022,20220723,WO,SS,6,0
20220723HTLT02022,20220723,LT,HT,3,9
20220723LGNC02022,20220723,NC,LG,5,11
20220723KTHH02022,20220723,HH,KT,3,5
20220724SSWO02022,20220724,WO,SS,0,8
20220724HTLT02022,20220724,LT,HT,0,23
20220724KTHH02022,20220724,HH,KT,1,3
20220724LGNC02022,20220724,NC,LG,6,1
20220724SKOB02022,20220724,OB,SK,4,5
20220725SPOBB1,20220725,,,0,0
20220725KUSF1,20220725,,,0,0
20220726HHSS02022,20220726,SS,HH,2,4
20220726SSG1,20220726,,,0,0
20220726LGSK02022,20220726,SK,LG,0,9
20220726NCHT02022,20220726,HT,NC,1,9
20220726LTOB02022,20220726,OB,LT,6,1
20220726WOKT02022,20220726,KT,WO,7,8
20220727KUSF1,20220727,,,0,0
20220727SSG1,20220727,,,0,0
20220727HHSS02022,20220727,SS,HH,11,10
20220727LGSK02022,20220727,SK,LG,6,3
20220727LTOB02022,20220727,OB,LT,6,5
20220727NCHT02022,20220727,HT,NC,9,5
20220727WOKT02022,20220727,KT,WO,5,4
20220728HHSS02022,20220728,SS,HH,3,3
20220728SSG1,20220728,,,0,0
20220728LGSK02022,20220728,SK,LG,5,4
20220728LTOB02022,20220728,OB,LT,8,5
20220728NCHT02022,20220728,HT,NC,2,6
20220729KTLG02022,20220729,LG,KT,4,5
20220728WOKT02022,20220728,KT,WO,8,2
20220729LTSS02022,20220729,SS,LT,8,7
20220729OBHH02022,20220729,HH,OB,3,7
20220729SKHT02022,20220729,HT,SK,11,2
20220729WONC02022,20220729,NC,WO,5,3
20220730KTLG02022,20220730,LG,KT,8,7
20220730LTSS02022,20220730,SS,LT,8,9
20220730OBHH02022,20220730,HH,OB,11,1
20220730SKHT02022,20220730,HT,SK,5,7
20220731LTSS02022,20220731,SS,LT,5,5
20220730WONC02022,20220730,NC,WO,3,3
20220731SKHT02022,20220731,HT,SK,2,3
20220802SKWO02022,20220802,WO,SK,5,7
20220802HTHH02022,20220802,HH,HT,5,4
20220802LGLT02022,20220802,LT,LG,4,3
20220803HTHH02022,20220803,HH,HT,3,6
20220803KTNC02022,20220803,NC,KT,2,15
20220803LGLT02022,20220803,LT,LG,1,4
20220803SKWO02022,20220803,WO,SK,3,2
20220803SSOB02022,20220803,OB,SS,3,1
20220804LGLT02022,20220804,LT,LG,2,12
20220804KTNC02022,20220804,NC,KT,4,3
20220804SKWO02022,20220804,WO,SK,5,6
20220804HTHH02022,20220804,HH,HT,4,1
20220804SSOB02022,20220804,OB,SS,2,9
20220805SSG1,20220805,,,0,0
20220805HHKT02022,20220805,KT,HH,5,1
20220805NCLT02022,20220805,LT,NC,7,2
20220805SSSK02022,20220805,SK,SS,1,3
20220805OBHT02022,20220805,HT,OB,3,5
20220805WOLG02022,20220805,LG,WO,7,8
20220806SSG1,20220806,,,0,0
20220806NCLT02022,20220806,LT,NC,1,10
20220806HHKT02022,20220806,KT,HH,4,2
20220806OBHT02022,20220806,HT,OB,4,7
20220806SSSK02022,20220806,SK,SS,7,6
20220806WOLG02022,20220806,LG,WO,12,3
20220807SSG1,20220807,,,0,0
20220807HHKT02022,20220807,KT,HH,5,6
20220807NCLT02022,20220807,LT,NC,0,14
20220807OBHT02022,20220807,HT,OB,5,4
20220807SSSK02022,20220807,SK,SS,7,6
20220807WOLG02022,20220807,LG,WO,5,0
20220810KTSK02022,20220810,SK,KT,4,2
20220810HTSS02022,20220810,SS,HT,3,2
20220810RDS1,20220810,,,0,0
20220810LTWO02022,20220810,WO,LT,3,4
20220810NCOB02022,20220810,OB,NC,0,11
20220811RDS1,20220811,,,0,0
20220811KTSK02022,20220811,SK,KT,4,2
20220811LTWO02022,20220811,WO,LT,0,3
20220811NCOB02022,20220811,OB,NC,2,3
20220812RDS1,20220812,,,0,0
20220812HTSS02022,20220812,SS,HT,7,6
20220812KTSK02022,20220812,SK,KT,5,9
20220812LGHH02022,20220812,HH,LG,5,6
20220812LTWO02022,20220812,WO,LT,1,4
20220812NCOB02022,20220812,OB,NC,7,1
20220813LTHT02022,20220813,HT,LT,9,0
20220813SSKT02022,20220813,KT,SS,8,1
20220813WOHH02022,20220813,HH,WO,6,8
20220813SKOB02022,20220813,OB,SK,2,8
20220814LGNC02022,20220814,NC,LG,6,2
20220814MSB1,20220814,,,0,0
20220814LTHT02022,20220814,HT,LT,1,5
20220814SKOB02022,20220814,OB,SK,4,5
20220814SSKT02022,20220814,KT,SS,3,2
20220815MSB1,20220815,,,0,0
20220814WOHH02022,20220814,HH,WO,8,12
20220816SSLG02022,20220816,LG,SS,6,3
20220816WOKT02022,20220816,KT,WO,5,4
20220817HHNC02022,20220817,NC,HH,6,4
20220817SKHT02022,20220817,HT,SK,4,3
20220817OBLT02022,20220817,LT,OB,8,6
20220817SSLG02022,20220817,LG,SS,11,7
20220817WOKT02022,20220817,KT,WO,3,2
20220818SSG1,20220818,,,0,0
20220818KTLT02022,20220818,LT,KT,1,0
20220818LGSK02022,20220818,SK,LG,4,8
20220818NCHT02022,20220818,HT,NC,8,14
20220818SSHH02022,20220818,HH,SS,4,7
20220818WOOB02022,20220818,OB,WO,10,2
20220819SSG1,20220819,,,0,0
20220819KTLT02022,20220819,LT,KT,3,4
20220819NCHT02022,20220819,HT,NC,12,9
20220819SSHH02022,20220819,HH,SS,5,9
20220820SKWO02022,20220820,WO,SK,7,14
20220820HHLT02022,20220820,LT,HH,3,5
20220820HTKT02022,20220820,KT,HT,2,5
20220820OBLG02022,20220820,LG,OB,6,1
20220821HHLT02022,20220821,LT,HH,8,1
20220821SKWO02022,20220821,WO,SK,1,6
20220821HTKT02022,20220821,KT,HT,11,3
20220821NCSS02022,20220821,SS,NC,2,6
20220821OBLG02022,20220821,LG,OB,2,4
20220823RDS1,20220823,,,0,0
20220823HTWO02022,20220823,WO,HT,3,12
20220823KTOB02022,20220823,OB,KT,1,2
20220823LGHH02022,20220823,HH,LG,6,4
20220823LTNC02022,20220823,NC,LT,3,9
20220823SSSK02022,20220823,SK,SS,7,3
20220824RDS1,20220824,,,0,0
20220824SSSK02022,20220824,SK,SS,4,2
20220824LGHH02022,20220824,HH,LG,2,9
20220824LTNC02022,20220824,NC,LT,1,2
20220824KTOB02022,20220824,OB,KT,1,5
20220825HTLG02022,20220825,LG,HT,0,1
20220825OBHH02022,20220825,HH,OB,4,0
20220824HTWO02022,20220824,WO,HT,11,10
20220825SKKT02022,20220825,KT,SK,5,4
20220825SSLT02022,20220825,LT,SS,5,9
20220825WONC02022,20220825,NC,WO,9,10
20220826HTLG02022,20220826,LG,HT,3,1
20220826OBHH02022,20220826,HH,OB,2,1
20220826SKKT02022,20220826,KT,SK,12,3
20220826WONC02022,20220826,NC,WO,3,6
20220826SSLT02022,20220826,LT,SS,8,3
20220827KTNC02022,20220827,NC,KT,9,2
20220827LTSK02022,20220827,SK,LT,10,0
20220827RDS1,20220827,,,0,0
20220827HHSS02022,20220827,SS,HH,7,4
20220827OBHT02022,20220827,HT,OB,1,2
20220828RDS1,20220828,,,0,0
20220827WOLG02022,20220827,LG,WO,1,0
20220828HHSS02022,20220828,SS,HH,5,4
20220828KTNC02022,20220828,NC,KT,5,0
20220828OBHT02022,20220828,HT,OB,11,6
20220828WOLG02022,20220828,LG,WO,7,0
20220828LTSK02022,20220828,SK,LT,2,4
20220830LTWO02022,20220830,WO,LT,6,5
20220831LTWO02022,20220831,WO,LT,5,4
20220831HTHH02022,20220831,HH,HT,3,4
20220831OBKT02022,20220831,KT,OB,5,2
20220831SKSS02022,20220831,SS,SK,2,1
20220831NCLG02022,20220831,LG,NC,5,3
20220901RDS1,20220901,,,0,0
20220901HHWO02022,20220901,WO,HH,7,1
20220901LGKT02022,20220901,KT,LG,1,3
20220901LTOB02022,20220901,OB,LT,2,1
20220901NCSK02022,20220901,SK,NC,2,3
20220901SSHT02022,20220901,HT,SS,1,4
20220902LGKT02022,20220902,KT,LG,1,2
20220902HHWO02022,20220902,WO,HH,4,0
20220902RDS1,20220902,,,0,0
20220902LTOB02022,20220902,OB,LT,4,16
20220902NCSK02022,20220902,SK,NC,5,3
20220902SSHT02022,20220902,HT,SS,8,3
20220903RDS1,20220903,,,0,0
20220903KTHT02022,20220903,HT,KT,1,5
20220903NCHH02022,20220903,HH,NC,7,3
20220903SSOB02022,20220903,OB,SS,1,4
20220903WOSK02022,20220903,SK,WO,1,2
20220904KTHT02022,20220904,HT,KT,2,6
20220904LGLT02022,20220904,LT,LG,1,14
20220904NCHH02022,20220904,HH,NC,10,1
20220906HTLT02022,20220906,LT,HT,6,3
20220906SKLG02022,20220906,LG,SK,6,8
20220906OBNC02022,20220906,NC,OB,4,3
20220906HHKT02022,20220906,KT,HH,8,5
20220906WOSS02022,20220906,SS,WO,11,4
20220907HHKT02022,20220907,KT,HH,4,2
20220907HTLT02022,20220907,LT,HT,6,12
20220907OBNC02022,20220907,NC,OB,16,5
20220907SKLG02022,20220907,LG,SK,2,2
20220907WOSS02022,20220907,SS,WO,2,1
20220908RDS1,20220908,,,0,0
20220908HHOB02022,20220908,OB,HH,4,5
20220908HTSK02022,20220908,SK,HT,4,9
20220908LGWO02022,20220908,WO,LG,3,2
20220908LTSS02022,20220908,SS,LT,1,2
20220909RDS1,20220909,,,0,0
20220908NCKT02022,20220908,KT,NC,3,8
20220909LGWO02022,20220909,WO,LG,3,6
20220909HHOB02022,20220909,OB,HH,11,0
20220909HTSK02022,20220909,SK,HT,9,16
20220909NCKT02022,20220909,KT,NC,1,17
20220909LTSS02022,20220909,SS,LT,4,0
20220910KTWO02022,20220910,WO,KT,1,2
20220910HTOB02022,20220910,OB,HT,0,3
20220910NCLT02022,20220910,LT,NC,3,6
20220910LGSS02022,20220910,SS,LG,1,10
20220910SKHH02022,20220910,HH,SK,5,0
20220911HTOB02022,20220911,OB,HT,6,3
20220911LGSS02022,20220911,SS,LG,3,1
20220911KTWO02022,20220911,WO,KT,5,0
20220911NCLT02022,20220911,LT,NC,6,11
20220911SKHH02022,20220911,HH,SK,1,12
20220913SKLT02022,20220913,LT,SK,9,8
20220913KTHH02022,20220913,HH,KT,2,5
20220913LGOB02022,20220913,OB,LG,0,5
20220913SSNC02022,20220913,NC,SS,1,3
20220914UBASEBALL1,20220914,,,0,0
20220913WOHT02022,20220913,HT,WO,1,4
20220914UBASEBALL2,20220914,,,0,0
20220914UBASEBALL3,20220914,,,0,0
20220914KTHH02022,20220914,HH,KT,4,1
20220914LGOB02022,20220914,OB,LG,5,0
20220914SKLT02022,20220914,LT,SK,1,3
20220914SSNC02022,20220914,NC,SS,7,2
20220914WOHT02022,20220914,HT,WO,0,2
20220915UBASEBALL2,20220915,,,0,0
20220915KBODRAFT1,20220915,,,0,0
20220915UBASEBALL1,20220915,,,0,0
20220915UBASEBALL3,20220915,,,0,0
20220915HHHT02022,20220915,HT,HH,1,2
20220915KTLG02022,20220915,LG,KT,2,0
20220915OBSS02022,20220915,SS,OB,13,3
20220915SKNC02022,20220915,NC,SK,6,0
20220915WOLT02022,20220915,LT,WO,4,2
20220916UBASEBALL1,20220916,,,0,0
20220916UBASEBALL3,20220916,,,0,0
20220916UBASEBALL2,20220916,,,0,0
20220916OBSS02022,20220916,SS,OB,11,13
20220916HHHT02022,20220916,HT,HH,6,7
20220916SKNC02022,20220916,NC,SK,0,10
20220916WOLT02022,20220916,LT,WO,10,12
20220917RDS1,20220917,,,0,0
20220917HHLG02022,20220917,LG,HH,4,1
20220917HTSS02022,20220917,SS,HT,10,1
20220917LTKT02022,20220917,KT,LT,0,2
20220917NCWO02022,20220917,WO,NC,10,3
20220917OBSK02022,20220917,SK,OB,1,4
20220918RDS1,20220918,,,0,0
20220918HHLG02022,20220918,LG,HH,1,5
20220918HTSS02022,20220918,SS,HT,9,6
20220918LTKT02022,20220918,KT,LT,6,3
20220918NCWO02022,20220918,WO,NC,1,5
20220918OBSK02022,20220918,SK,OB,14,13
20220919UBASEBALL2,20220919,,,0,0
20220919UBASEBALL1,20220919,,,0,0
20220920UBASEBALL1,20220920,,,0,0
20220919UBASEBALL3,20220919,,,0,0
20220920UBASEBALL2,20220920,,,0,0
20220920UBASEBALL3,20220920,,,0,0
20220920SSG1,20220920,,,0,0
20220920SSG2,20220920,,,0,0
20220920KTSK02022,20220920,SK,KT,4,2
20220920LGHT02022,20220920,HT,LG,1,11
20220920LTHH02022,20220920,HH,LT,6,8
20220920NCOB02022,20220920,OB,NC,8,2
20220920SSWO02022,20220920,WO,SS,2,10
20220921UBASEBALL1,20220921,,,0,0
20220921UBASEBALL2,20220921,,,0,0
20220921SSG1,20220921,,,0,0
20220921SSG2,20220921,,,0,0
20220921LGHT02022,20220921,HT,LG,2,11
20220921KTSK02022,20220921,SK,KT,3,4
20220921NCOB02022,20220921,OB,NC,1,5
20220921LTHH02022,20220921,HH,LT,0,9
20220921SSWO02022,20220921,WO,SS,5,4
20220922UBASEBALL1,20220922,,,0,0
20220922UBASEBALL2,20220922,,,0,0
20220922SSG1,20220922,,,0,0
20220922SSG2,20220922,,,0,0
20220922HHSK02022,20220922,SK,HH,10,1
20220922HTNC02022,20220922,NC,HT,1,3
20220922KTSS02022,20220922,SS,KT,7,9
20220922LTLG02022,20220922,LG,LT,1,7
20220922OBWO02022,20220922,WO,OB,2,5
20220923UBASEBALL1,20220923,,,0,0
20220923SSGS1,20220923,,,0,0
20220923SSGS2,20220923,,,0,0
20220923HHSK02022,20220923,SK,HH,5,4
20220923HTNC02022,20220923,NC,HT,5,2
20220923KTSS02022,20220923,SS,KT,5,3
20220923LTLG02022,20220923,LG,LT,1,0
20220923OBWO02022,20220923,WO,OB,5,1
20220924SSGS1,20220924,,,0,0
20220924HTNC02022,20220924,NC,HT,0,3
20220924HHLG02022,20220924,LG,HH,0,2
20220924OBSK02022,20220924,SK,OB,14,5
20220924LTWO02022,20220924,WO,LT,9,5
20220925SSGS1,20220925,,,0,0
20220925HHOB02022,20220925,OB,HH,5,3
20220925HTSS02022,20220925,SS,HT,3,4
20220925LGSK02022,20220925,SK,LG,2,6
20220925KTNC02022,20220925,NC,KT,1,9
20220927LGHH02022,20220927,HH,LG,0,1
20220927OBKT02022,20220927,KT,OB,5,4
20220928OBKT02022,20220928,KT,OB,8,0
20220928LGHH02022,20220928,HH,LG,1,4
20220927WONC02022,20220927,NC,WO,6,5
20220928SSNC02022,20220928,NC,SS,4,3
20220929KTLG02022,20220929,LG,KT,3,5
20220929SSG1,20220929,,,0,0
20220929NCSS02022,20220929,SS,NC,3,0
20220929LTHT02022,20220929,HT,LT,5,4
20220929OBHH02022,20220929,HH,OB,5,6
20220930SSG1,20220930,,,0,0
20220929WOSK02022,20220929,SK,WO,9,14
20220930LTHH02022,20220930,HH,LT,5,6
20220930NCLG02022,20220930,LG,NC,2,1
20220930OBSS02022,20220930,SS,OB,11,3
20220930WOSK02022,20220930,SK,WO,7,3
20221001SKHT02022,20221001,HT,SK,2,3
20221001NCLG02022,20221001,LG,NC,1,2
20221001OBSS02022,20221001,SS,OB,4,3
20221002HTHH02022,20221002,HH,HT,1,10
20221002OBLT02022,20221002,LT,OB,3,1
20221002NCLG02022,20221002,LG,NC,0,2
20221003SKHH02022,20221003,HH,SK,7,4
20221003OBLT02022,20221003,LT,OB,3,9
20221004HTLG02022,20221004,LG,HT,3,8
20221004SSKT02022,20221004,KT,SS,7,3
20221005LGHT02022,20221005,HT,LG,2,10
20221005SKOB02022,20221005,OB,SK,5,2
20221005LTNC02022,20221005,NC,LT,7,3
20221005SSKT02022,20221005,KT,SS,4,7
20221006WOHH02022,20221006,HH,WO,3,2
20221006LGHT02022,20221006,HT,LG,4,3
20221006SSOB02022,20221006,OB,SS,5,4
20221007KTHT02022,20221007,HT,KT,11,1
20221007LGNC02022,20221007,NC,LG,2,7
20221007SSOB02022,20221007,OB,SS,2,8
